purchase_id,member_id,type,ref_id,number,total_fee,purchase_time
505086,124796,product,400000,1,290.0,2023-09-15 21:07:58
505087,161289,product,400220,2,100.0,2023-08-04 19:47:29
505088,111984,product,400075,2,460.0,2023-10-31 04:47:32
505089,121569,course,300035,1,120.0,2023-12-19 09:01:46
505090,162528,product,400147,2,560.0,2023-07-19 10:04:40
505091,158462,product,400211,1,90.0,2024-06-01 04:05:54
505092,158188,course,300206,1,120.0,2023-10-03 02:41:02
505093,104196,product,400137,3,900.0,2024-11-05 02:21:44
505094,135440,course,300175,1,80.0,2024-09-24 21:00:35
505095,133752,course,300096,1,90.0,2024-09-23 02:26:13
505096,150236,course,300456,1,170.0,2024-02-15 04:58:02
505097,169415,course,300253,1,140.0,2024-01-28 08:11:21
505098,155052,product,400080,2,420.0,2025-02-20 23:03:23
505099,163367,product,400282,3,720.0,2024-10-22 08:31:45
505100,125635,course,300205,1,150.0,2025-05-20 14:36:25
505101,155343,course,300496,1,60.0,2025-05-24 10:01:51
505102,103321,course,300340,1,270.0,2023-12-19 23:31:55
505103,163927,product,400011,1,200.0,2024-02-10 18:30:59
505104,165230,product,400003,1,160.0,2024-07-27 17:33:04
505105,124240,product,400022,1,130.0,2025-02-02 18:42:27
505106,160406,course,300056,1,120.0,2025-03-08 03:13:17
505107,116998,course,300229,1,230.0,2023-09-23 19:46:52
505108,139816,product,400258,3,870.0,2023-06-11 11:19:59
505109,119107,course,300490,1,110.0,2024-03-08 03:46:42
505110,130181,product,400064,2,100.0,2024-02-07 09:04:00
505111,133266,course,300434,1,210.0,2024-08-14 06:07:26
505112,131004,product,400008,2,260.0,2025-01-16 06:23:45
505113,166670,product,400189,1,120.0,2023-12-31 11:32:18
505114,144639,product,400194,1,260.0,2023-12-14 13:03:27
505115,105061,product,400109,3,600.0,2025-01-29 03:37:59
505116,164358,course,300484,1,210.0,2024-03-08 08:53:14
505117,143208,course,300214,1,250.0,2024-03-02 07:46:40
505118,158733,course,300157,1,290.0,2024-02-23 11:44:03
505119,134813,course,300409,1,210.0,2023-06-30 22:57:57
505120,134287,course,300496,1,60.0,2025-04-07 06:05:16
505121,112139,product,400237,1,140.0,2023-06-10 08:29:56
505122,165171,product,400233,2,220.0,2023-07-19 19:42:49
505123,158939,course,300397,1,290.0,2024-12-14 21:06:13
505124,151743,product,400064,2,100.0,2025-02-13 20:21:24
505125,152982,course,300153,1,200.0,2024-08-03 16:26:59
505126,112266,product,400162,3,810.0,2023-12-09 08:16:24
505127,111236,course,300377,1,180.0,2024-12-04 15:30:18
505128,112194,product,400210,1,190.0,2024-04-26 13:04:51
505129,103188,product,400074,3,840.0,2024-03-05 14:08:38
505130,125638,course,300200,1,130.0,2025-05-29 18:49:20
505131,142732,product,400116,2,520.0,2023-12-18 12:41:24
505132,108007,product,400088,1,90.0,2024-04-08 10:18:16
505133,101901,product,400155,2,480.0,2025-04-14 22:13:58
505134,124537,product,400119,3,870.0,2024-12-23 16:31:57
505135,146516,product,400128,1,220.0,2023-11-22 02:10:47
505136,160803,product,400178,2,440.0,2023-11-30 04:42:12
505137,137221,product,400282,1,240.0,2023-10-25 21:27:23
505138,136048,course,300455,1,110.0,2024-07-11 15:58:16
505139,157655,course,300097,1,80.0,2024-01-11 15:24:49
505140,141851,product,400170,3,570.0,2023-08-17 22:47:15
505141,144986,product,400086,3,270.0,2024-04-28 03:58:04
505142,127513,course,300344,1,100.0,2023-04-27 12:55:22
505143,150506,product,400209,3,570.0,2024-05-29 02:26:06
505144,130886,course,300163,1,240.0,2024-06-03 04:10:14
505145,157745,course,300246,1,190.0,2025-03-28 01:21:03
505146,106481,product,400093,2,300.0,2023-09-21 11:39:56
505147,105423,course,300152,1,130.0,2025-01-19 18:07:36
505148,165083,product,400028,3,750.0,2025-03-28 15:05:20
505149,133604,product,400145,3,690.0,2024-10-16 16:15:08
505150,109525,product,400266,3,270.0,2023-12-03 17:30:38
505151,103788,product,400170,3,570.0,2025-02-14 23:50:01
505152,105456,product,400193,1,70.0,2024-03-18 22:34:32
505153,137003,product,400297,1,70.0,2023-05-20 13:22:06
505154,146060,product,400267,3,300.0,2024-06-20 09:42:33
505155,120459,product,400020,3,450.0,2023-06-13 14:34:48
505156,156477,course,300109,1,180.0,2023-07-19 12:37:03
505157,117149,product,400090,1,200.0,2024-02-10 18:46:11
505158,110253,product,400266,3,270.0,2024-11-26 04:48:30
505159,111427,course,300295,1,140.0,2023-11-18 07:58:17
505160,141517,product,400264,3,480.0,2023-12-11 21:20:16
505161,165744,course,300460,1,130.0,2023-08-18 07:15:37
505162,110754,course,300360,1,280.0,2023-09-08 19:41:38
505163,168488,product,400191,3,240.0,2024-08-26 05:16:11
505164,127146,course,300402,1,250.0,2025-02-04 05:16:54
505165,152902,course,300180,1,210.0,2023-08-06 03:31:06
505166,102632,product,400286,2,480.0,2024-01-09 17:45:33
505167,134590,product,400111,3,540.0,2023-06-23 13:05:57
505168,154202,product,400206,3,570.0,2024-06-05 08:43:15
505169,155361,product,400023,1,90.0,2024-02-19 12:29:50
505170,106418,product,400115,3,600.0,2024-03-07 12:25:35
505171,129127,product,400226,3,480.0,2024-10-07 16:35:05
505172,111398,product,400207,2,580.0,2023-09-09 15:34:17
505173,144133,product,400030,1,110.0,2025-01-15 09:04:09
505174,157772,product,400185,3,540.0,2024-12-22 20:04:47
505175,143148,product,400033,1,280.0,2023-05-16 11:30:26
505176,162018,product,400101,1,210.0,2024-04-26 19:59:29
505177,137795,course,300265,1,90.0,2023-11-08 06:39:58
505178,102305,course,300231,1,190.0,2024-06-13 10:33:44
505179,168805,product,400064,2,100.0,2023-08-06 08:06:37
505180,105136,product,400179,1,230.0,2024-12-01 11:30:22
505181,121212,course,300395,1,260.0,2024-07-23 14:31:40
505182,155065,product,400245,1,260.0,2025-01-31 01:01:25
505183,101260,product,400055,3,510.0,2023-08-19 15:56:42
505184,155125,course,300381,1,110.0,2024-12-21 07:10:29
505185,125781,product,400062,3,810.0,2025-02-17 21:34:59
505186,165502,product,400265,3,720.0,2023-05-13 08:34:49
505187,152674,product,400054,3,840.0,2024-03-28 00:50:39
505188,132459,course,300229,1,230.0,2025-04-27 06:34:23
505189,144855,product,400134,3,810.0,2024-05-01 04:52:44
505190,142761,product,400176,2,600.0,2025-02-25 23:59:58
505191,145818,course,300436,1,290.0,2023-11-22 23:43:44
505192,123267,course,300431,1,250.0,2023-10-21 00:06:13
505193,168061,product,400155,1,240.0,2024-04-16 02:03:11
505194,143089,product,400091,1,290.0,2025-03-05 17:23:51
505195,130051,product,400041,2,380.0,2024-04-15 21:29:34
505196,143967,product,400258,2,580.0,2023-06-09 02:32:31
505197,160196,course,300196,1,230.0,2025-06-03 11:32:59
505198,158793,product,400277,1,290.0,2023-10-16 19:37:27
505199,126854,product,400128,3,660.0,2025-01-09 14:54:43
505200,148972,course,300247,1,230.0,2025-08-05 11:21:03
505201,108942,product,400200,3,300.0,2023-09-10 17:51:36
505202,153625,product,400194,1,260.0,2023-09-19 06:57:57
505203,136981,course,300235,1,190.0,2024-04-12 16:13:14
505204,136207,course,300108,1,250.0,2024-01-25 22:51:54
505205,150424,product,400015,2,400.0,2025-04-05 03:04:41
505206,135148,course,300341,1,140.0,2024-05-09 20:54:25
505207,139455,product,400144,2,100.0,2023-07-25 21:52:00
505208,102031,product,400099,2,160.0,2023-12-25 08:42:48
505209,128342,course,300480,1,160.0,2024-05-31 14:49:04
505210,101366,product,400121,1,170.0,2024-03-04 05:52:57
505211,130853,course,300074,1,80.0,2023-09-07 08:51:31
505212,158628,product,400287,2,480.0,2023-08-29 12:43:54
505213,159507,course,300445,1,180.0,2023-10-23 04:23:15
505214,120337,product,400055,3,510.0,2024-05-26 06:23:17
505215,110153,product,400199,1,180.0,2023-05-22 10:37:23
505216,132913,course,300153,1,200.0,2023-11-16 09:00:56
505217,152169,product,400283,2,240.0,2023-08-26 08:58:16
505218,159729,course,300491,1,250.0,2024-09-05 21:58:13
505219,136210,course,300419,1,180.0,2024-04-09 06:31:18
505220,137906,product,400276,1,120.0,2025-02-04 13:14:11
505221,127548,course,300375,1,160.0,2023-06-29 17:35:51
505222,158784,product,400056,1,200.0,2024-05-03 13:21:30
505223,119009,product,400211,1,90.0,2023-12-14 06:07:48
505224,108617,course,300098,1,80.0,2024-09-04 01:09:21
505225,164299,course,300462,1,210.0,2024-02-27 16:29:30
505226,114296,course,300462,1,210.0,2024-10-25 16:16:12
505227,154921,course,300056,1,120.0,2023-10-14 07:57:54
505228,139065,product,400273,2,340.0,2025-02-13 00:54:55
505229,135423,product,400128,2,440.0,2024-06-21 15:50:02
505230,118565,product,400056,1,200.0,2024-07-31 11:13:55
505231,138007,product,400108,1,190.0,2025-02-10 05:58:36
505232,166687,product,400033,2,560.0,2024-05-10 17:51:35
505233,169227,course,300430,1,100.0,2024-10-11 20:22:14
505234,125718,product,400225,3,510.0,2023-11-07 06:52:07
505235,128970,product,400179,1,230.0,2024-09-03 09:43:44
505236,102342,product,400102,2,300.0,2024-06-09 16:17:56
505237,150673,product,400099,2,160.0,2024-04-16 22:35:10
505238,115077,course,300003,1,290.0,2023-06-07 01:34:40
505239,166525,product,400002,2,500.0,2024-04-25 05:22:39
505240,138246,course,300464,1,270.0,2024-11-01 02:21:42
505241,126468,course,300091,1,230.0,2024-12-19 01:08:28
505242,128681,course,300321,1,190.0,2024-11-24 14:38:35
505243,142842,course,300313,1,120.0,2025-06-27 05:54:07
505244,140595,course,300052,1,290.0,2023-12-13 05:42:48
505245,112032,product,400266,3,270.0,2023-08-30 14:42:20
505246,111855,product,400097,3,420.0,2023-07-09 20:24:19
505247,101356,product,400015,2,400.0,2024-11-13 10:48:15
505248,166157,product,400017,2,540.0,2024-11-29 13:13:29
505249,120410,course,300125,1,160.0,2025-01-15 18:53:27
505250,141330,product,400128,2,440.0,2023-09-10 12:39:05
505251,110824,product,400016,3,240.0,2024-08-04 14:13:51
505252,120265,course,300433,1,230.0,2024-08-15 05:27:24
505253,148380,course,300095,1,200.0,2023-06-19 21:20:46
505254,103364,product,400013,2,580.0,2025-03-04 17:57:38
505255,114457,course,300029,1,120.0,2024-07-24 02:45:40
505256,154981,product,400108,1,190.0,2024-07-19 04:07:31
505257,136540,product,400236,3,750.0,2023-06-13 00:31:33
505258,113946,product,400056,1,200.0,2024-05-23 11:54:53
505259,107502,product,400228,3,540.0,2023-04-24 10:51:47
505260,128917,product,400272,3,180.0,2024-05-24 19:24:17
505261,103448,product,400292,1,50.0,2023-11-05 14:35:16
505262,147350,product,400007,1,230.0,2024-11-11 04:10:33
505263,130541,course,300269,1,70.0,2024-12-28 19:44:30
505264,169023,course,300123,1,210.0,2024-02-03 08:13:54
505265,115099,product,400154,1,100.0,2023-05-26 04:30:32
505266,128311,product,400290,2,220.0,2024-09-29 01:53:54
505267,146339,course,300153,1,200.0,2023-10-06 21:37:34
505268,133187,product,400143,3,810.0,2024-04-11 12:25:54
505269,134092,course,300081,1,280.0,2024-03-31 06:54:10
505270,102226,product,400204,3,390.0,2024-12-25 08:24:50
505271,117627,course,300384,1,230.0,2025-05-13 03:50:46
505272,103379,course,300312,1,140.0,2024-05-18 04:05:28
505273,103802,course,300083,1,260.0,2023-11-25 22:48:31
505274,129146,course,300465,1,170.0,2024-01-18 11:43:03
505275,105363,product,400237,1,140.0,2024-12-31 23:29:55
505276,101787,product,400269,2,380.0,2023-12-28 13:06:44
505277,140542,product,400191,3,240.0,2025-01-24 01:28:24
505278,104025,product,400113,2,600.0,2023-12-30 20:30:45
505279,106775,course,300140,1,220.0,2024-07-08 22:52:14
505280,109820,product,400134,1,270.0,2024-08-02 15:02:56
505281,141661,product,400189,2,240.0,2025-04-17 09:40:46
505282,134320,product,400258,1,290.0,2023-08-10 06:55:04
505283,117970,course,300264,1,100.0,2023-12-05 01:26:06
505284,167450,product,400127,1,60.0,2023-08-04 17:39:01
505285,104471,course,300299,1,140.0,2025-04-27 20:26:29
505286,155277,product,400275,3,330.0,2024-10-03 14:03:19
505287,155768,product,400252,3,150.0,2024-04-05 07:48:20
505288,103540,course,300179,1,190.0,2025-02-02 13:02:48
505289,131013,course,300232,1,170.0,2024-02-04 01:59:25
505290,107746,course,300353,1,120.0,2025-04-01 10:44:56
505291,140986,course,300087,1,200.0,2025-04-10 22:56:00
505292,165510,course,300140,1,220.0,2025-04-23 15:46:12
505293,150822,product,400222,3,450.0,2024-10-04 09:58:41
505294,108100,product,400072,3,570.0,2024-11-25 04:01:10
505295,144719,product,400032,1,200.0,2024-10-02 08:44:26
505296,140340,course,300374,1,250.0,2024-05-19 04:05:43
505297,146675,course,300224,1,170.0,2024-12-04 15:01:57
505298,112418,course,300206,1,120.0,2023-12-27 08:19:05
505299,142634,product,400193,1,70.0,2024-03-01 10:43:16
505300,124518,product,400047,3,630.0,2023-11-02 03:27:26
505301,152383,course,300365,1,150.0,2023-04-26 00:09:59
505302,164308,product,400055,2,340.0,2024-05-22 03:59:43
505303,132009,product,400262,2,160.0,2024-12-04 12:31:30
505304,150351,product,400167,2,480.0,2025-01-16 00:42:00
505305,103783,product,400194,1,260.0,2025-01-04 14:56:31
505306,117348,product,400078,3,720.0,2024-08-15 09:08:47
505307,143376,course,300219,1,180.0,2023-11-02 05:59:58
505308,168522,product,400189,3,360.0,2024-10-02 23:13:20
505309,120134,product,400154,1,100.0,2024-01-19 15:05:28
505310,107957,course,300051,1,270.0,2025-03-11 19:05:32
505311,109527,product,400024,2,180.0,2023-07-18 16:05:01
505312,155054,product,400273,3,510.0,2025-03-04 09:55:51
505313,130658,product,400284,3,540.0,2024-11-24 04:54:10
505314,165977,course,300223,1,230.0,2024-10-26 00:46:54
505315,132769,product,400107,3,810.0,2023-09-28 16:32:44
505316,160424,course,300411,1,230.0,2023-12-09 09:28:47
505317,100094,product,400196,1,240.0,2023-11-24 19:05:17
505318,169777,course,300377,1,180.0,2024-03-27 18:06:12
505319,123312,course,300494,1,250.0,2025-02-23 21:21:05
505320,109216,product,400217,2,360.0,2024-10-12 11:28:12
505321,160189,product,400230,2,340.0,2024-09-14 03:46:58
505322,167894,product,400035,2,440.0,2023-10-30 07:58:10
505323,119035,product,400075,2,460.0,2023-08-18 22:48:39
505324,130293,product,400131,1,90.0,2023-04-28 16:49:05
505325,151887,course,300101,1,70.0,2023-09-04 02:35:32
505326,131673,product,400248,3,480.0,2023-10-28 10:27:52
505327,126308,product,400130,1,250.0,2023-10-07 22:44:51
505328,117051,product,400262,2,160.0,2024-06-28 09:27:13
505329,101791,product,400284,3,540.0,2025-01-04 18:13:23
505330,157950,product,400271,3,210.0,2023-09-02 11:46:59
505331,133983,course,300094,1,100.0,2023-04-25 07:48:56
505332,124461,product,400159,1,70.0,2023-05-12 12:22:14
505333,101355,product,400087,1,90.0,2024-01-11 05:31:41
505334,109282,course,300197,1,200.0,2024-04-01 09:38:54
505335,167017,product,400179,2,460.0,2024-09-20 19:42:05
505336,160469,product,400151,3,660.0,2024-03-30 13:48:42
505337,144381,course,300238,1,210.0,2025-06-08 00:25:18
505338,130702,product,400221,3,870.0,2024-08-13 04:21:46
505339,135658,product,400237,3,420.0,2023-11-12 07:48:37
505340,118506,product,400274,2,500.0,2024-12-02 11:21:10
505341,165902,course,300220,1,50.0,2023-11-07 05:55:32
505342,131601,course,300497,1,120.0,2024-10-18 20:33:21
505343,164960,course,300388,1,270.0,2025-03-07 12:55:19
505344,148034,product,400238,3,540.0,2024-01-20 03:29:04
505345,105497,product,400240,2,220.0,2023-06-24 07:59:58
505346,124820,course,300073,1,240.0,2025-03-07 05:04:58
505347,119130,product,400146,3,390.0,2023-07-13 18:06:10
505348,116067,product,400251,1,140.0,2024-03-07 19:08:12
505349,113936,product,400290,3,330.0,2023-11-15 14:45:45
505350,168398,course,300349,1,130.0,2025-04-20 19:41:05
505351,151806,product,400223,3,510.0,2023-12-14 16:13:28
505352,138072,product,400186,1,300.0,2025-03-22 23:48:51
505353,133517,course,300319,1,250.0,2023-05-09 12:31:49
505354,142279,product,400208,3,420.0,2024-11-29 05:02:43
505355,144256,product,400095,1,80.0,2024-05-24 14:53:44
505356,167620,course,300386,1,140.0,2023-06-23 14:29:07
505357,105274,product,400243,1,270.0,2023-12-07 23:54:45
505358,106466,course,300271,1,260.0,2025-06-29 06:38:21
505359,151562,product,400258,3,870.0,2023-10-25 14:59:19
505360,162128,product,400023,2,180.0,2024-03-17 14:32:54
505361,160530,course,300284,1,140.0,2024-04-27 03:02:40
505362,143931,product,400016,3,240.0,2024-03-31 01:11:10
505363,160756,course,300118,1,170.0,2023-11-21 00:21:26
505364,107861,product,400009,1,270.0,2024-04-09 11:41:44
505365,163277,product,400080,2,420.0,2023-05-25 08:45:10
505366,106664,course,300279,1,290.0,2024-09-19 06:34:08
505367,111050,product,400257,3,180.0,2024-02-02 06:49:25
505368,102037,course,300269,1,70.0,2024-07-23 11:33:59
505369,111783,product,400063,1,270.0,2024-12-10 05:28:14
505370,116773,product,400193,2,140.0,2025-02-10 15:55:45
505371,140543,course,300341,1,140.0,2024-06-24 16:55:21
505372,140500,product,400011,1,200.0,2024-11-23 03:12:07
505373,152598,course,300475,1,210.0,2023-09-18 02:31:34
505374,110967,product,400030,3,330.0,2024-06-01 04:20:10
505375,146927,product,400239,1,100.0,2025-02-16 03:18:55
505376,142986,product,400026,3,540.0,2023-07-20 19:34:37
505377,112752,course,300338,1,220.0,2023-10-16 16:07:57
505378,133057,product,400142,2,180.0,2024-02-18 13:42:10
505379,114557,course,300151,1,180.0,2025-04-13 10:41:59
505380,160783,product,400028,2,500.0,2023-06-20 17:17:53
505381,149125,product,400181,1,200.0,2023-06-29 22:36:07
505382,134537,product,400041,2,380.0,2024-10-17 22:25:08
505383,141268,course,300319,1,250.0,2023-08-10 00:50:56
505384,136863,product,400183,3,810.0,2023-08-10 18:07:10
505385,126762,product,400191,1,80.0,2023-06-21 00:27:20
505386,163812,course,300356,1,90.0,2023-05-26 08:41:46
505387,137369,course,300465,1,170.0,2023-08-28 16:47:39
505388,126084,product,400197,2,100.0,2025-03-03 05:20:30
505389,109210,course,300403,1,160.0,2023-05-23 04:55:33
505390,129851,product,400183,3,810.0,2024-05-10 23:10:59
505391,139534,product,400026,2,360.0,2024-09-24 04:48:38
505392,162584,product,400216,2,140.0,2023-08-07 01:20:45
505393,166092,product,400182,2,460.0,2023-10-24 01:49:02
505394,145820,product,400167,3,720.0,2025-01-20 19:13:15
505395,136145,course,300303,1,260.0,2023-10-29 04:12:42
505396,112868,product,400141,3,330.0,2024-11-15 10:28:53
505397,113262,product,400011,1,200.0,2024-08-26 01:28:15
505398,148962,product,400241,3,540.0,2023-05-25 06:32:58
505399,150443,product,400207,3,870.0,2023-12-01 02:20:23
505400,140051,course,300349,1,130.0,2025-02-28 02:33:32
505401,154081,course,300458,1,140.0,2024-04-23 10:25:53
505402,151757,product,400174,3,870.0,2023-05-21 07:48:14
505403,117568,product,400282,1,240.0,2024-12-08 17:09:29
505404,106718,product,400201,1,260.0,2024-02-04 11:41:15
505405,143449,course,300307,1,220.0,2025-06-03 21:30:00
505406,107594,product,400022,1,130.0,2023-10-15 19:34:53
505407,121403,product,400227,3,750.0,2025-02-25 03:36:31
505408,103612,course,300061,1,60.0,2023-11-06 17:08:19
505409,127087,course,300113,1,260.0,2023-06-14 19:22:21
505410,163831,course,300086,1,230.0,2023-06-24 20:53:11
505411,134228,product,400293,3,510.0,2024-04-14 19:08:42
505412,129496,course,300360,1,280.0,2024-07-17 09:35:50
505413,106353,course,300225,1,130.0,2024-08-20 22:33:25
505414,118998,product,400083,1,160.0,2023-11-28 18:55:22
505415,123477,product,400239,1,100.0,2024-06-14 19:12:26
505416,100257,course,300068,1,50.0,2023-12-24 12:41:05
505417,146258,product,400299,3,750.0,2024-09-13 03:40:24
505418,132396,course,300338,1,220.0,2023-11-09 06:21:01
505419,133760,product,400163,1,100.0,2024-03-18 19:23:24
505420,152474,course,300277,1,270.0,2024-06-25 19:43:24
505421,135323,course,300456,1,170.0,2024-10-06 02:29:26
505422,122235,product,400169,3,750.0,2024-12-13 21:17:46
505423,108805,product,400207,1,290.0,2024-01-11 22:21:17
505424,127257,product,400162,2,540.0,2023-06-03 10:15:49
505425,145633,course,300019,1,200.0,2025-06-22 03:28:53
505426,146894,product,400203,3,780.0,2023-10-17 18:49:07
505427,148000,course,300033,1,180.0,2024-10-09 18:57:18
505428,152074,product,400291,1,100.0,2024-03-24 09:30:21
505429,111591,product,400220,3,150.0,2024-06-25 09:55:07
505430,115502,product,400091,3,870.0,2024-02-28 23:40:39
505431,139513,product,400242,1,280.0,2023-06-13 20:47:29
505432,149633,course,300248,1,240.0,2024-12-24 17:49:02
505433,135345,product,400217,2,360.0,2024-08-18 20:14:46
505434,149272,product,400028,2,500.0,2025-03-06 02:10:15
505435,145006,product,400298,1,60.0,2024-03-13 20:51:23
505436,107260,product,400003,3,480.0,2023-04-28 02:29:08
505437,105111,course,300210,1,250.0,2025-05-01 08:35:53
505438,136608,product,400068,3,240.0,2024-06-24 23:06:08
505439,122827,product,400260,1,90.0,2023-06-17 18:39:22
505440,105024,course,300311,1,80.0,2025-06-14 13:30:17
505441,148051,product,400163,2,200.0,2023-10-17 07:29:50
505442,144582,product,400260,2,180.0,2024-01-28 10:35:36
505443,100848,course,300411,1,230.0,2024-04-16 08:23:02
505444,159235,product,400149,2,480.0,2024-08-15 13:54:09
505445,127983,product,400063,2,540.0,2024-06-23 17:20:39
505446,144407,product,400287,2,480.0,2024-12-12 13:48:57
505447,152070,course,300145,1,80.0,2024-06-09 02:40:55
505448,154123,product,400154,2,200.0,2024-12-26 21:06:24
505449,146681,product,400275,1,110.0,2024-02-24 20:56:54
505450,103476,product,400181,1,200.0,2024-05-19 08:32:14
505451,134773,product,400006,1,210.0,2024-01-01 02:50:57
505452,108820,course,300136,1,90.0,2024-10-05 17:34:31
505453,100693,product,400162,3,810.0,2023-08-17 13:20:47
505454,122283,product,400059,3,510.0,2024-10-30 12:36:33
505455,130096,course,300271,1,260.0,2025-02-28 05:52:55
505456,162835,course,300078,1,60.0,2024-07-14 15:20:03
505457,127808,course,300432,1,280.0,2024-10-12 23:06:00
505458,166659,product,400253,1,200.0,2024-05-27 02:00:55
505459,104512,course,300144,1,80.0,2025-06-14 04:53:36
505460,118056,course,300095,1,200.0,2023-11-25 04:52:08
505461,126288,course,300387,1,160.0,2024-11-14 02:14:01
505462,118706,product,400197,3,150.0,2023-11-11 09:36:57
505463,118487,product,400098,1,300.0,2024-02-22 00:08:42
505464,104943,product,400297,3,210.0,2024-02-04 08:49:49
505465,118949,product,400048,2,400.0,2025-03-10 17:29:44
505466,122368,product,400171,2,200.0,2024-09-04 19:28:58
505467,120519,product,400032,3,600.0,2024-07-22 18:08:03
505468,156281,product,400190,2,140.0,2024-07-02 10:56:13
505469,163267,course,300143,1,250.0,2024-04-18 17:31:54
505470,108864,course,300321,1,190.0,2024-03-14 12:00:26
505471,167000,product,400087,2,180.0,2023-05-13 01:35:25
505472,156326,product,400000,2,580.0,2025-02-05 11:48:41
505473,104403,product,400053,3,750.0,2024-09-12 03:17:47
505474,112815,course,300132,1,60.0,2024-11-06 02:20:25
505475,103114,product,400154,3,300.0,2023-12-20 10:55:32
505476,123006,product,400058,3,390.0,2024-11-17 22:10:30
505477,107814,course,300397,1,290.0,2023-06-06 12:56:12
505478,162108,product,400249,2,480.0,2023-08-27 11:30:23
505479,148403,product,400212,1,290.0,2024-08-20 09:52:05
505480,109066,course,300209,1,80.0,2025-06-19 05:43:13
505481,126760,product,400008,1,130.0,2023-08-09 15:02:28
505482,148971,product,400273,3,510.0,2024-11-19 03:55:39
505483,126273,course,300094,1,100.0,2023-06-24 06:35:20
505484,117059,course,300107,1,170.0,2024-03-22 07:32:04
505485,136547,course,300389,1,90.0,2025-07-02 04:24:16
505486,153839,product,400032,2,400.0,2023-11-27 13:30:20
505487,149188,product,400097,2,280.0,2024-08-17 01:15:57
505488,103633,product,400218,3,600.0,2024-03-10 06:21:59
505489,141380,product,400207,1,290.0,2023-08-28 15:10:17
505490,159179,product,400036,1,290.0,2025-04-06 05:42:14
505491,150540,product,400201,3,780.0,2023-05-13 23:45:54
505492,120444,product,400067,1,200.0,2023-12-05 20:11:19
505493,167504,product,400122,1,60.0,2024-08-11 10:14:48
505494,143251,course,300016,1,140.0,2024-09-17 07:52:48
505495,103639,product,400253,1,200.0,2023-06-07 04:06:18
505496,168451,product,400224,1,260.0,2024-05-30 06:49:14
505497,106004,product,400188,2,500.0,2024-07-21 02:17:19
505498,136843,course,300331,1,270.0,2024-01-15 21:23:10
505499,146273,course,300454,1,250.0,2024-11-29 09:09:23
505500,113870,course,300196,1,230.0,2025-05-05 16:58:03
505501,139013,product,400275,1,110.0,2024-07-16 21:37:58
505502,103256,course,300438,1,130.0,2025-02-05 20:10:43
505503,107897,product,400128,1,220.0,2025-03-01 11:43:06
505504,109705,product,400156,3,840.0,2023-09-25 21:31:22
505505,104138,course,300262,1,200.0,2025-05-29 08:47:40
505506,161566,course,300349,1,130.0,2024-10-30 13:44:55
505507,123486,product,400185,3,540.0,2024-05-18 03:51:22
505508,137950,course,300122,1,250.0,2025-03-28 16:31:23
505509,131155,product,400226,1,160.0,2024-08-03 15:31:04
505510,169889,course,300068,1,50.0,2024-03-15 04:39:18
505511,123417,product,400013,3,870.0,2025-03-25 07:57:04
505512,128954,course,300020,1,190.0,2025-05-24 06:34:45
505513,112398,product,400056,1,200.0,2024-10-17 09:08:37
505514,132979,course,300174,1,90.0,2024-02-08 19:10:41
505515,113263,product,400076,1,270.0,2025-01-24 17:16:47
505516,123925,course,300103,1,190.0,2024-11-14 22:38:11
505517,115745,product,400104,1,110.0,2024-10-03 17:50:55
505518,165012,course,300275,1,170.0,2024-10-05 02:48:49
505519,121763,course,300455,1,110.0,2024-04-13 09:42:33
505520,142167,course,300011,1,120.0,2023-12-06 23:41:19
505521,107653,product,400084,2,520.0,2024-10-06 13:42:18
505522,128331,product,400138,2,520.0,2025-04-19 06:35:58
505523,138300,product,400228,1,180.0,2024-04-09 09:23:01
505524,124023,product,400278,3,510.0,2024-04-22 05:39:35
505525,169801,course,300062,1,250.0,2023-10-07 19:08:38
505526,126986,course,300428,1,170.0,2025-02-22 23:17:42
505527,136972,product,400056,1,200.0,2024-01-09 06:05:01
505528,138422,product,400269,1,190.0,2023-05-05 18:00:48
505529,161116,product,400115,2,400.0,2023-05-17 13:35:13
505530,166955,product,400179,1,230.0,2023-07-30 14:11:19
505531,108653,course,300297,1,290.0,2025-06-08 12:46:11
505532,150122,product,400201,1,260.0,2023-05-26 06:51:11
505533,145437,product,400267,3,300.0,2024-07-11 23:32:47
505534,133050,product,400146,3,390.0,2024-08-25 04:04:43
505535,142224,product,400256,2,580.0,2024-10-29 13:12:52
505536,112079,product,400021,2,140.0,2024-08-02 12:21:07
505537,154369,course,300019,1,200.0,2023-06-22 10:04:03
505538,132233,product,400087,1,90.0,2024-11-23 01:09:04
505539,105044,course,300250,1,290.0,2023-12-06 12:45:08
505540,151797,course,300330,1,190.0,2024-05-05 05:37:37
505541,105705,product,400105,1,260.0,2023-07-07 23:19:58
505542,143466,course,300024,1,190.0,2025-04-24 22:32:49
505543,135788,product,400086,1,90.0,2023-10-20 17:39:27
505544,103194,product,400124,1,250.0,2024-01-16 11:12:30
505545,114010,course,300150,1,140.0,2023-04-27 00:39:16
505546,126923,course,300362,1,90.0,2025-02-02 11:05:40
505547,113442,product,400223,1,170.0,2024-05-10 23:13:47
505548,145697,product,400112,3,540.0,2025-03-31 12:39:18
505549,102866,course,300396,1,170.0,2025-03-31 11:00:29
505550,140809,product,400209,2,380.0,2023-11-16 11:15:35
