pick_id,pick_name,pick_photo,pick_time,pick_place,description,registrant_username,is_claimed
702719,Accessories-Ring,/images/lost/accessories_4ca0b19d.jpg,2024-12-28 10:06,3105_Robert_Camp_Suite_475_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Ring; Note: Visible wear marks,nicolelyons,1
702720,Electronics-Tablet,/images/lost/electronics_bd17b2b9.jpg,2025-02-02 20:45,461_Arnold_Throughway_Suite_041_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Tablet; Brand: Simon and Sons; Color: yellow; Note: Good condition,danielnicholson,0
702721,Electronics-Tablet,/images/lost/electronics_8d2eec29.jpg,2024-05-16 21:31,2077_Nathan_Islands_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Tablet; Model: fc-3478; Color: green; Note: Stored at reception,perkinshannah,0
702722,Apparel-Towel,/images/lost/apparel_c767f81a.jpg,2024-10-23 16:08,188_Robinson_Tunnel_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Towel; Color: teal; Note: Found in locker room,greenebrenda,0
702723,Accessories-Ring,/images/lost/accessories_715b529d.jpg,2024-12-30 18:34,7150_Jeffrey_Radial_Suite_091_(Near_University)-Locker_Room,Category: Accessories; Item Name: Ring; Brand: Medina-Sullivan; Note: Good condition,lcrane,0
702724,Electronics-Smartphone,/images/lost/electronics_0ede3a24.jpg,2024-06-27 02:58,6515_Joseph_Way_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Model: Up-3942; Note: Good condition,cooperchristine,0
702725,Accessories-Necklace,/images/lost/accessories_5a015f80.jpg,2024-09-02 03:18,213_Michelle_Way_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Necklace; Color: aqua; Note: Found in locker room,rebecca93,0
702726,Apparel-Gym Gloves,/images/lost/apparel_c05d82b1.jpg,2024-08-19 10:17,463_Peterson_Vista_Suite_441_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Color: purple; Note: Visible wear marks,nancy43,0
702727,Electronics-Smart Watch,/images/lost/electronics_d2b44344.jpg,2025-01-20 10:22,971_Andrea_Turnpike_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Color: fuchsia; Note: Good condition,alexhaas,1
702728,Electronics-Smartphone,/images/lost/electronics_d63febe5.jpg,2024-05-04 19:29,5466_Christensen_Ports_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Smartphone; Model: je-0145; Color: maroon; Note: Found in locker room,nelsonrichard,0
702729,Daily Essentials-Wallet,/images/lost/daily essentials_88dbb0d0.jpg,2024-11-10 00:00,24934_Seth_Dam_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Color: gray; Note: Stored at reception,sarahward,1
702730,Accessories-Ring,/images/lost/accessories_090cfe94.jpg,2024-11-21 10:19,3671_Jennifer_Parkway_Suite_378_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Ring; Note: Stored at reception,jcabrera,0
702731,Electronics-Smartphone,/images/lost/electronics_7f1a2fb5.jpg,2025-01-21 12:38,4299_Kayla_Club_Apt._944_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Model: by-5475; Note: Visible wear marks,virginiafrederick,0
702732,Accessories-Fitness Tracker,/images/lost/accessories_d8ad3979.jpg,2025-03-04 20:55,9315_Berg_Mountain_Suite_243_(Near_Metro_Station)-Reception,"Category: Accessories; Item Name: Fitness Tracker; Brand: Baker, Davidson and Diaz; Note: Found in locker room",kgordon,1
702733,Accessories-Fitness Tracker,/images/lost/accessories_1e1e25f2.jpg,2025-03-28 10:04,253_Reid_Cape_Suite_540_(Near_University)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Color: blue; Note: Found in locker room,daniel74,0
702734,Accessories-Necklace,/images/lost/accessories_46df6097.jpg,2024-05-23 17:57,862_Leach_Crescent_(Near_University)-Locker_Room,Category: Accessories; Item Name: Necklace; Brand: Frye-Crane; Note: Stored at reception,jacob17,0
702735,Accessories-Fitness Tracker,/images/lost/accessories_0d9cb4fc.jpg,2024-08-25 22:01,8797_Ann_Drive_Apt._457_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Fitness Tracker; Brand: Robinson PLC; Note: Found in locker room,courtney03,0
702736,Accessories-Ring,/images/lost/accessories_afd8e062.jpg,2025-03-18 18:04,80945_Huber_Alley_Apt._214_(Near_University)-Locker_Room,"Category: Accessories; Item Name: Ring; Brand: Lowe, Brewer and Taylor; Note: Stored at reception",qcarrillo,0
702737,Apparel-Sneakers,/images/lost/apparel_3605f32a.jpg,2024-06-14 12:08,026_Kenneth_Squares_Suite_314_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sneakers; Note: Found in locker room,thompsonchristine,1
702738,Apparel-Gym Gloves,/images/lost/apparel_f4b3359a.jpg,2024-12-10 07:11,903_Amy_Views_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Gym Gloves; Brand: Baxter-Peterson; Note: Good condition,qnguyen,0
702739,Electronics-Smartphone,/images/lost/electronics_dc17494a.jpg,2024-07-15 11:47,826_Jarvis_Via_Apt._077_(Near_Shopping_Mall)-Poolside,"Category: Electronics; Item Name: Smartphone; Brand: Hall, Newton and Edwards; Color: black; Note: Stored at reception",samanthasalinas,0
702740,Daily Essentials-Wallet,/images/lost/daily essentials_b95ea558.jpg,2024-09-20 22:51,87628_Rodriguez_Mountains_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Wallet; Color: gray; Note: Found in locker room,lhaas,0
702741,Apparel-Sports Jacket,/images/lost/apparel_e233dfff.jpg,2024-12-24 22:59,64470_Joshua_Wall_Suite_600_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Color: gray; Note: Visible wear marks,sarah87,0
702742,Apparel-Towel,/images/lost/apparel_79f7cad2.jpg,2024-12-17 23:12,1391_Robin_Light_Apt._130_(Near_University)-Poolside,Category: Apparel; Item Name: Towel; Color: white; Brand: Parsons-Robinson; Note: Found in locker room,jamesconnie,0
702743,Accessories-Fitness Tracker,/images/lost/accessories_6b77f5a4.jpg,2024-09-27 05:30,5640_Scott_Vista_Apt._994_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Brand: Barry-Williams; Note: Stored at reception,lburke,0
702744,Daily Essentials-Wallet,/images/lost/daily essentials_eb129826.jpg,2024-05-21 02:11,8882_Ho_Coves_Apt._875_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: yellow; Note: Stored at reception,lorrainesandoval,0
702745,Accessories-Necklace,/images/lost/accessories_3fd7c062.jpg,2024-05-26 13:54,751_Hannah_Unions_Suite_640_(Near_Shopping_Mall)-Reception,"Category: Accessories; Item Name: Necklace; Brand: Steele, Mathis and Morgan; Note: Good condition",nstevenson,0
702746,Daily Essentials-Water Bottle,/images/lost/daily essentials_6bb1d107.jpg,2024-07-22 14:46,881_Kelsey_Crescent_(Near_University)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Contains: Credit Cards; Color: purple; Note: Visible wear marks,mirandasandra,0
702747,Accessories-Ring,/images/lost/accessories_ab1a0792.jpg,2025-01-14 00:35,80945_Huber_Alley_Apt._214_(Near_University)-Poolside,Category: Accessories; Item Name: Ring; Color: gray; Note: Stored at reception,kyle46,0
702748,Electronics-Smart Watch,/images/lost/electronics_9914baa2.jpg,2024-06-02 23:51,533_Randall_Expressway_(Near_University)-Locker_Room,"Category: Electronics; Item Name: Smart Watch; Model: QQ-8019; Brand: Mcmahon, Garcia and Guzman; Note: Good condition",xvaughan,0
702749,Accessories-Eyeglasses,/images/lost/accessories_398d6806.jpg,2025-03-15 03:54,82008_Benjamin_Garden_Suite_595_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Eyeglasses; Note: Stored at reception,timothyscott,0
702750,Daily Essentials-Water Bottle,/images/lost/daily essentials_9a36611c.jpg,2024-06-28 06:16,8797_Ann_Drive_Apt._457_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Color: lime; Contains: Credit Cards; Note: Visible wear marks,robertsalicia,0
702751,Apparel-Sports Jacket,/images/lost/apparel_06b9b913.jpg,2025-02-26 05:18,137_Joseph_Landing_Apt._197_(Near_Shopping_Mall)-Reception,"Category: Apparel; Item Name: Sports Jacket; Brand: Perry, Hicks and Lam; Note: Visible wear marks",patrickmartinez,0
702752,Apparel-Towel,/images/lost/apparel_33c40fdb.jpg,2024-07-23 13:46,85212_Lee_Squares_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Towel; Color: olive; Note: Visible wear marks,briancollins,0
702753,Daily Essentials-Membership Card,/images/lost/daily essentials_04b5834a.jpg,2024-07-22 01:15,65353_Andrews_Squares_Apt._784_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Membership Card; Brand: Mcbride-Johnson; Note: Found in locker room,melaniekelly,0
702754,Apparel-Towel,/images/lost/apparel_52859c92.jpg,2024-06-02 06:17,31885_Kristi_Landing_(Near_University)-Reception,Category: Apparel; Item Name: Towel; Note: Stored at reception,baileyfranklin,0
702755,Electronics-Tablet,/images/lost/electronics_19a7c65c.jpg,2024-09-04 16:09,19644_Lori_Squares_Suite_543_(Near_University)-Equipment_Area,"Category: Electronics; Item Name: Tablet; Brand: Lee, Rangel and Shelton; Model: DD-2822; Note: Found in locker room",timothymorrow,0
702756,Accessories-Eyeglasses,/images/lost/accessories_2d8a1b59.jpg,2024-06-21 05:19,5718_Stephanie_Highway_Apt._587_(Near_University)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Color: white; Note: Found in locker room,alexisholmes,0
702757,Apparel-Gym Gloves,/images/lost/apparel_7567a69b.jpg,2024-05-16 22:37,8647_Jessica_Squares_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Brand: Wiley-Mccarthy; Note: Good condition,fmaddox,0
702758,Daily Essentials-Membership Card,/images/lost/daily essentials_82915b41.jpg,2024-07-05 07:06,90142_Hill_Bypass_Suite_391_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Note: Good condition,meghan70,0
702759,Accessories-Necklace,/images/lost/accessories_de1516af.jpg,2024-06-07 23:08,8710_Dalton_Squares_Suite_518_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Necklace; Color: white; Note: Found in locker room,wfletcher,0
702760,Electronics-Tablet,/images/lost/electronics_089e944a.jpg,2025-04-08 23:37,71409_Young_Roads_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Tablet; Model: TI-6010; Color: yellow; Note: Good condition,albert48,0
702761,Daily Essentials-Water Bottle,/images/lost/daily essentials_46ec28fb.jpg,2024-09-18 15:29,489_Lindsey_Cove_(Near_Metro_Station)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: Credit Cards; Color: blue; Note: Visible wear marks,onealkatherine,1
702762,Electronics-Wireless Earbuds,/images/lost/electronics_0cb0992c.jpg,2025-01-01 20:37,44077_Clements_Islands_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Brand: Bruce LLC; Note: Stored at reception,jameswilliamson,0
702763,Apparel-Gym Gloves,/images/lost/apparel_ec725a74.jpg,2024-08-12 14:04,740_Zachary_Tunnel_Suite_724_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Note: Stored at reception,james90,0
702764,Electronics-Smartphone,/images/lost/electronics_d25ff14a.jpg,2025-04-05 06:48,66820_Maria_Port_Apt._146_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Smartphone; Color: gray; Note: Good condition,timothy50,0
702765,Electronics-Wireless Earbuds,/images/lost/electronics_f41a6cd4.jpg,2024-08-15 16:43,8363_Lee_Orchard_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Model: Yf-6604; Note: Good condition,gina00,1
702766,Electronics-Tablet,/images/lost/electronics_dc9fc38c.jpg,2024-08-26 11:10,912_Herman_Extension_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Tablet; Brand: Hunter Group; Color: purple; Note: Visible wear marks,phodge,0
702767,Electronics-Wireless Earbuds,/images/lost/electronics_bd59bf98.jpg,2024-05-26 04:51,932_Debra_Mountain_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Model: qZ-6618; Color: green; Note: Stored at reception,nealelizabeth,0
702768,Electronics-Wireless Earbuds,/images/lost/electronics_66bd8573.jpg,2024-12-15 09:31,578_Shawn_Track_Apt._190_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Model: vH-4536; Brand: Mcintosh-Stokes; Note: Visible wear marks,ashleyskinner,0
702769,Accessories-Eyeglasses,/images/lost/accessories_b5c2b48c.jpg,2024-07-19 05:18,80292_Henry_Forge_(Near_University)-Reception,Category: Accessories; Item Name: Eyeglasses; Color: teal; Note: Stored at reception,bsawyer,0
702770,Apparel-Sports Jacket,/images/lost/apparel_6440b3c5.jpg,2024-07-27 09:08,87698_Hill_Flats_Apt._788_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: fuchsia; Note: Found in locker room,vfreeman,0
702771,Electronics-Wireless Earbuds,/images/lost/electronics_d89261a8.jpg,2025-02-22 22:36,7816_Jeffery_Road_Suite_628_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Model: jp-9468; Note: Visible wear marks,marc94,0
702772,Electronics-Smartphone,/images/lost/electronics_3ef86417.jpg,2024-10-06 06:18,80292_Henry_Forge_(Near_University)-Poolside,Category: Electronics; Item Name: Smartphone; Model: RZ-1251; Brand: Gibson Inc; Note: Visible wear marks,kfoley,1
702773,Accessories-Fitness Tracker,/images/lost/accessories_191ac8b0.jpg,2025-01-07 07:29,5463_Derrick_Trail_Apt._127_(Near_University)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Brand: Mendoza Group; Color: teal; Note: Good condition,joycemelissa,0
702774,Accessories-Eyeglasses,/images/lost/accessories_32e3a8a2.jpg,2024-12-07 23:58,9044_Garcia_Lakes_Suite_687_(Near_Shopping_Mall)-Equipment_Area,"Category: Accessories; Item Name: Eyeglasses; Brand: Harrell, Davis and Griffin; Note: Found in locker room",nford,0
702775,Accessories-Eyeglasses,/images/lost/accessories_52df5d23.jpg,2024-09-01 14:47,34397_Thomas_Fords_(Near_University)-Reception,Category: Accessories; Item Name: Eyeglasses; Color: olive; Note: Stored at reception,jasmine82,0
702776,Accessories-Ring,/images/lost/accessories_5511b8ec.jpg,2025-01-21 08:03,338_Johnson_Orchard_Apt._058_(Near_Shopping_Mall)-Equipment_Area,"Category: Accessories; Item Name: Ring; Color: navy; Brand: Vargas, Payne and Davis; Note: Good condition",timothy78,0
702777,Electronics-Smart Watch,/images/lost/electronics_59e96c82.jpg,2024-10-30 23:31,1182_Harris_Neck_Apt._717_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Color: fuchsia; Model: il-3384; Note: Good condition,shannonedwards,0
702778,Accessories-Necklace,/images/lost/accessories_ff00cc1f.jpg,2025-02-19 18:30,74153_Harold_Shoal_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Necklace; Brand: Swanson PLC; Note: Visible wear marks,elizabeth02,0
702779,Apparel-Sneakers,/images/lost/apparel_defc2b81.jpg,2025-03-12 16:11,76114_Miles_Flats_Apt._698_(Near_University)-Reception,Category: Apparel; Item Name: Sneakers; Color: white; Note: Visible wear marks,ginajackson,1
702780,Apparel-Sports Jacket,/images/lost/apparel_f7f13258.jpg,2025-04-06 06:43,74462_Jones_Bypass_Suite_449_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Color: green; Brand: Lara-Wright; Note: Good condition,rmcdonald,0
702781,Daily Essentials-Membership Card,/images/lost/daily essentials_d887404c.jpg,2025-02-14 21:38,12909_Wilson_Ford_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Brand: Miller-Yang; Contains: Cash; Note: Visible wear marks,stevenbrady,0
702782,Daily Essentials-Keys,/images/lost/daily essentials_a51ed689.jpg,2024-08-27 02:54,95497_Mary_Bypass_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Color: silver; Note: Stored at reception,wendyjohnson,0
702783,Electronics-Smartphone,/images/lost/electronics_a1a2c612.jpg,2024-08-22 22:17,980_Lawson_Summit_(Near_Metro_Station)-Reception,"Category: Electronics; Item Name: Smartphone; Brand: Martinez, Patton and Johnson; Color: yellow; Note: Visible wear marks",crystalmiller,1
702784,Accessories-Eyeglasses,/images/lost/accessories_3d100ac8.jpg,2024-09-15 15:45,9315_Berg_Mountain_Suite_243_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Color: maroon; Note: Visible wear marks,samanthabass,1
702785,Apparel-Sports Jacket,/images/lost/apparel_8d7b5c51.jpg,2024-12-30 19:04,61878_Munoz_Isle_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Color: green; Note: Stored at reception,dalton47,0
702786,Apparel-Sneakers,/images/lost/apparel_6f2b805f.jpg,2024-11-12 09:10,74462_Jones_Bypass_Suite_449_(Near_University)-Reception,"Category: Apparel; Item Name: Sneakers; Brand: Daniel, Espinoza and Harmon; Note: Stored at reception",sdaniel,1
702787,Daily Essentials-Wallet,/images/lost/daily essentials_b0d5d0c8.jpg,2024-06-24 21:46,823_Joseph_Tunnel_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Color: olive; Note: Good condition,dunlapkelsey,0
702788,Accessories-Necklace,/images/lost/accessories_9609a388.jpg,2024-12-17 12:25,3551_Jay_Stream_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Necklace; Color: purple; Note: Good condition,ecannon,1
702789,Daily Essentials-Water Bottle,/images/lost/daily essentials_394da423.jpg,2024-10-19 08:24,9282_Cox_Crescent_Apt._042_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: Photos; Note: Stored at reception,kathleenwiley,0
702790,Electronics-Wireless Earbuds,/images/lost/electronics_7a62036c.jpg,2024-11-25 11:30,2221_Kayla_Springs_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Model: XM-6342; Color: aqua; Note: Good condition,gruiz,0
702791,Accessories-Ring,/images/lost/accessories_8fb6e485.jpg,2024-08-26 00:00,649_Sheila_Centers_Apt._140_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Ring; Brand: Perez-Payne; Note: Visible wear marks,apowell,0
702792,Daily Essentials-Keys,/images/lost/daily essentials_29222e6c.jpg,2024-09-14 23:03,84253_Brian_Port_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Keys; Brand: Ingram Group; Color: gray; Note: Stored at reception,ishea,0
702793,Apparel-Gym Gloves,/images/lost/apparel_20e68e11.jpg,2024-07-11 16:36,00401_Matthew_Land_Apt._408_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Gym Gloves; Color: maroon; Note: Stored at reception,amberrussell,0
702794,Accessories-Fitness Tracker,/images/lost/accessories_2fe22ecb.jpg,2024-11-14 02:58,1938_George_Orchard_Suite_181_(Near_University)-Poolside,Category: Accessories; Item Name: Fitness Tracker; Color: gray; Note: Visible wear marks,sarachang,1
702795,Apparel-Sports Jacket,/images/lost/apparel_70af5f2b.jpg,2024-06-06 20:09,202_Green_Lakes_(Near_Shopping_Mall)-Reception,Category: Apparel; Item Name: Sports Jacket; Brand: Morris-Briggs; Color: green; Note: Stored at reception,timothynguyen,1
702796,Accessories-Necklace,/images/lost/accessories_ef2e5e71.jpg,2024-08-08 10:17,025_Ryan_Park_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Necklace; Color: navy; Brand: Soto and Sons; Note: Stored at reception,timothybrown,0
702797,Electronics-Tablet,/images/lost/electronics_6f1edc88.jpg,2024-06-17 13:39,072_Brown_Lake_Apt._280_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Tablet; Brand: Davis-Sloan; Note: Stored at reception,rollinstimothy,1
702798,Accessories-Necklace,/images/lost/accessories_6b440b81.jpg,2024-12-11 09:24,121_Teresa_Branch_Suite_848_(Near_Metro_Station)-Poolside,Category: Accessories; Item Name: Necklace; Note: Visible wear marks,johnsonethan,0
702799,Apparel-Towel,/images/lost/apparel_f9dc63cd.jpg,2025-03-27 23:34,1182_Harris_Neck_Apt._717_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Towel; Brand: Smith Ltd; Note: Stored at reception,lisa94,0
702800,Accessories-Fitness Tracker,/images/lost/accessories_e39127dd.jpg,2024-09-23 18:19,68775_Barnes_Extension_Apt._579_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Fitness Tracker; Note: Found in locker room,courtneyjordan,0
702801,Daily Essentials-Wallet,/images/lost/daily essentials_f1b579eb.jpg,2024-09-24 18:17,89636_Pruitt_Knolls_Apt._357_(Near_University)-Reception,"Category: Daily Essentials; Item Name: Wallet; Contains: Cash; Brand: West, Villa and Hardy; Note: Found in locker room",dunnrhonda,0
702802,Electronics-Tablet,/images/lost/electronics_b8e5404e.jpg,2025-01-04 02:31,047_Melissa_Neck_Apt._178_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Tablet; Model: WT-7310; Brand: Burnett Group; Note: Stored at reception,cameronfriedman,0
702803,Apparel-Sneakers,/images/lost/apparel_2d9ab69a.jpg,2024-07-18 10:57,2320_Robinson_Groves_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Color: navy; Note: Found in locker room,bgrant,0
702804,Electronics-Tablet,/images/lost/electronics_a01158f9.jpg,2025-03-05 10:41,738_Curtis_Mountains_Apt._048_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Tablet; Color: black; Note: Good condition,washingtonjoshua,0
702805,Daily Essentials-Water Bottle,/images/lost/daily essentials_06831978.jpg,2024-12-18 08:07,89136_Welch_Manor_Apt._244_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Color: fuchsia; Note: Good condition,juliaking,0
702806,Daily Essentials-Water Bottle,/images/lost/daily essentials_01b90774.jpg,2024-06-08 03:26,692_William_Estates_Apt._377_(Near_Shopping_Mall)-Poolside,"Category: Daily Essentials; Item Name: Water Bottle; Brand: Smith, Williams and Phelps; Color: teal; Note: Found in locker room",megan37,0
702807,Daily Essentials-Wallet,/images/lost/daily essentials_bf87587f.jpg,2024-11-27 22:15,29675_Kelly_Via_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Wallet; Brand: Hoffman and Sons; Note: Stored at reception,joseph88,1
702808,Apparel-Towel,/images/lost/apparel_ecc5c42e.jpg,2024-07-28 12:22,92895_Tina_Groves_Apt._970_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Towel; Color: purple; Note: Stored at reception,adamscathy,0
702809,Electronics-Wireless Earbuds,/images/lost/electronics_34c908c9.jpg,2024-11-05 09:51,025_Ryan_Park_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Color: maroon; Model: xa-5041; Note: Found in locker room,moniquehamilton,0
702810,Accessories-Ring,/images/lost/accessories_f2b691a3.jpg,2025-01-02 08:13,677_Tonya_Brooks_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Ring; Brand: Stanley-Shaw; Note: Stored at reception,stevengarcia,1
702811,Daily Essentials-Water Bottle,/images/lost/daily essentials_8eff6584.jpg,2024-11-15 03:42,523_Mathew_Expressway_Apt._263_(Near_Shopping_Mall)-Locker_Room,Category: Daily Essentials; Item Name: Water Bottle; Contains: Photos; Color: white; Note: Found in locker room,kleinronald,0
702812,Apparel-Gym Gloves,/images/lost/apparel_2b91cadd.jpg,2024-09-21 07:26,291_Chris_Mills_(Near_University)-Poolside,Category: Apparel; Item Name: Gym Gloves; Note: Visible wear marks,garywilkinson,0
702813,Electronics-Tablet,/images/lost/electronics_870128e0.jpg,2024-10-23 06:58,541_Henderson_Stream_Suite_847_(Near_Shopping_Mall)-Reception,Category: Electronics; Item Name: Tablet; Model: yP-1243; Brand: Washington and Sons; Note: Found in locker room,nguyenerin,0
702814,Daily Essentials-Wallet,/images/lost/daily essentials_51312776.jpg,2024-07-14 19:55,413_Pacheco_Garden_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Wallet; Color: silver; Contains: Credit Cards; Note: Stored at reception,garciaandrea,0
702815,Apparel-Gym Gloves,/images/lost/apparel_848e8f34.jpg,2025-04-09 10:05,71816_Michelle_Terrace_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Gym Gloves; Color: navy; Note: Visible wear marks,vincent93,1
702816,Accessories-Eyeglasses,/images/lost/accessories_240d8ade.jpg,2024-06-16 21:48,71409_Young_Roads_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Note: Visible wear marks,mdennis,0
702817,Electronics-Smartphone,/images/lost/electronics_fdef441e.jpg,2024-12-10 14:15,45030_Tran_Vista_Suite_585_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Smartphone; Model: GR-6324; Color: teal; Note: Good condition,karl01,0
702818,Apparel-Sneakers,/images/lost/apparel_11c8ad3f.jpg,2024-11-05 11:48,923_Anthony_Crescent_(Near_University)-Reception,Category: Apparel; Item Name: Sneakers; Note: Good condition,jamie12,0
702819,Apparel-Sports Jacket,/images/lost/apparel_5df4a995.jpg,2024-05-15 14:59,10484_Harmon_Forks_Suite_232_(Near_University)-Reception,Category: Apparel; Item Name: Sports Jacket; Brand: Long LLC; Note: Good condition,donaldcrawford,0
702820,Electronics-Smart Watch,/images/lost/electronics_a5e2f1cc.jpg,2024-07-20 16:19,7214_Padilla_Courts_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Model: Mn-5308; Note: Stored at reception,morganjohn,0
702821,Accessories-Necklace,/images/lost/accessories_9f431bcc.jpg,2024-12-25 19:32,814_Patrick_Mountains_(Near_Shopping_Mall)-Equipment_Area,"Category: Accessories; Item Name: Necklace; Brand: Evans, Webster and Brown; Color: silver; Note: Found in locker room",hortega,1
702822,Daily Essentials-Keys,/images/lost/daily essentials_84d4c6ed.jpg,2025-03-21 01:30,98281_Veronica_Inlet_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Keys; Contains: Cash; Note: Good condition,cynthiaandrews,1
702823,Accessories-Ring,/images/lost/accessories_0e03c866.jpg,2025-02-27 15:03,55316_Jacob_Flats_Apt._494_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Ring; Brand: Fernandez and Sons; Note: Stored at reception,louis29,1
702824,Electronics-Smart Watch,/images/lost/electronics_95035816.jpg,2024-11-14 15:16,66338_Meadows_Trail_Suite_451_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Color: black; Brand: Medina Group; Note: Good condition,elizabeth31,1
702825,Apparel-Gym Gloves,/images/lost/apparel_c75248aa.jpg,2025-01-22 10:41,626_Christopher_Forks_(Near_University)-Poolside,Category: Apparel; Item Name: Gym Gloves; Brand: Lee LLC; Note: Visible wear marks,kimberlyschmidt,0
702826,Apparel-Towel,/images/lost/apparel_ad71c773.jpg,2025-02-06 14:11,088_Jackson_Neck_(Near_Shopping_Mall)-Poolside,"Category: Apparel; Item Name: Towel; Brand: Pitts, Johnson and Ramirez; Note: Good condition",coletricia,1
