pick_id,pick_name,pick_photo,pick_time,pick_place,description,registrant_username,is_claimed
702799,Accessories-Ring,/images/lost/accessories_20d19a0c.jpg,2024-11-29 12:25,5519_Castillo_Coves_Apt._024_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Ring; Note: Stored at reception,gyates,0
702800,Daily Essentials-Water Bottle,/images/lost/daily essentials_75d5c95d.jpg,2025-01-06 00:33,82238_Laura_River_(Near_Shopping_Mall)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Brand: Lara Group; Contains: ID; Note: Found in locker room,angela80,0
702801,Daily Essentials-Water Bottle,/images/lost/daily essentials_eb342299.jpg,2025-02-22 01:31,317_Elizabeth_Brooks_Suite_726_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Brand: Williams-Harris; Note: Stored at reception,phelpsdanielle,0
702802,Daily Essentials-Wallet,/images/lost/daily essentials_f102e6c7.jpg,2025-01-07 09:03,992_Taylor_Row_Suite_239_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: lime; Note: Visible wear marks,benjaminlewis,1
702803,Electronics-Smart Watch,/images/lost/electronics_c6aa5342.jpg,2024-05-10 03:50,5621_Williams_Neck_(Near_University)-Locker_Room,Category: Electronics; Item Name: Smart Watch; Model: Hw-7455; Brand: Hutchinson Group; Note: Good condition,devon24,0
702804,Accessories-Eyeglasses,/images/lost/accessories_d26cc412.jpg,2025-03-20 22:31,1168_Hahn_Locks_Apt._195_(Near_University)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Color: teal; Note: Good condition,abigailpowell,0
702805,Accessories-Eyeglasses,/images/lost/accessories_e03d9b9a.jpg,2024-07-01 18:28,97256_Wright_Field_(Near_University)-Poolside,"Category: Accessories; Item Name: Eyeglasses; Brand: Holland, Foster and Sanders; Color: gray; Note: Good condition",kevin79,0
702806,Electronics-Smartphone,/images/lost/electronics_a61b321f.jpg,2024-06-01 13:40,188_Gary_Bypass_Suite_673_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Brand: Wright Inc; Model: KF-3812; Note: Good condition,westjennifer,1
702807,Daily Essentials-Keys,/images/lost/daily essentials_cc612284.jpg,2024-08-14 09:53,74495_Christensen_Mission_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Color: white; Brand: Harvey-Gonzales; Note: Visible wear marks,rachelblankenship,0
702808,Daily Essentials-Water Bottle,/images/lost/daily essentials_4e85d7ee.jpg,2024-11-13 14:54,920_Mills_Harbor_Apt._134_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Contains: ID; Brand: Atkins Group; Note: Found in locker room,melissabarnett,0
702809,Accessories-Fitness Tracker,/images/lost/accessories_67567df3.jpg,2024-12-21 16:32,67191_Alicia_Squares_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Fitness Tracker; Color: aqua; Note: Found in locker room,perrynicole,0
702810,Daily Essentials-Wallet,/images/lost/daily essentials_66c37278.jpg,2024-05-27 23:41,1251_Mendez_Stream_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Color: aqua; Brand: Brown-Chapman; Note: Stored at reception,michaelwood,0
702811,Daily Essentials-Wallet,/images/lost/daily essentials_32b7dd39.jpg,2025-02-11 09:08,241_Carr_Falls_(Near_Shopping_Mall)-Reception,Category: Daily Essentials; Item Name: Wallet; Color: maroon; Note: Found in locker room,shelley19,0
702812,Apparel-Sneakers,/images/lost/apparel_3db803b2.jpg,2024-11-13 09:40,776_Kurt_Parkways_Suite_319_(Near_Shopping_Mall)-Poolside,Category: Apparel; Item Name: Sneakers; Brand: Rios-Levine; Note: Good condition,peterwagner,1
702813,Electronics-Wireless Earbuds,/images/lost/electronics_74e6755b.jpg,2025-04-06 04:18,479_Roger_Fords_Suite_924_(Near_University)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Model: BP-2191; Note: Good condition,wallacecourtney,0
702814,Apparel-Towel,/images/lost/apparel_9978d42f.jpg,2024-05-16 18:06,7032_Rogers_Neck_Suite_569_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Towel; Note: Good condition,richard16,0
702815,Accessories-Eyeglasses,/images/lost/accessories_792f7243.jpg,2025-04-22 04:04,795_Chambers_Mews_(Near_University)-Poolside,Category: Accessories; Item Name: Eyeglasses; Color: black; Note: Found in locker room,carterhayley,0
702816,Daily Essentials-Membership Card,/images/lost/daily essentials_a74fe170.jpg,2025-01-01 10:41,57064_Erik_Crescent_Apt._851_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Color: maroon; Note: Visible wear marks,wilsonbarbara,0
702817,Electronics-Tablet,/images/lost/electronics_00e846bf.jpg,2024-11-21 23:02,1739_Mary_Oval_(Near_Shopping_Mall)-Poolside,"Category: Electronics; Item Name: Tablet; Brand: Lewis, Ryan and Caldwell; Model: Pj-5458; Note: Stored at reception",cmills,0
702818,Apparel-Towel,/images/lost/apparel_b936c76a.jpg,2024-06-26 08:07,97358_Nathan_Mission_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Towel; Color: teal; Note: Visible wear marks,rogercarr,1
702819,Accessories-Ring,/images/lost/accessories_64ed74c5.jpg,2024-11-27 09:39,12176_Delacruz_Estates_(Near_Shopping_Mall)-Poolside,Category: Accessories; Item Name: Ring; Brand: Kim Group; Note: Visible wear marks,rpowers,0
702820,Electronics-Smart Watch,/images/lost/electronics_20283d61.jpg,2025-03-16 17:24,156_Vasquez_Mountains_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Smart Watch; Color: lime; Note: Visible wear marks,sancheznathan,0
702821,Apparel-Sports Jacket,/images/lost/apparel_9ebeb4a2.jpg,2024-10-28 18:08,8302_Jeff_Ridge_Suite_171_(Near_University)-Poolside,Category: Apparel; Item Name: Sports Jacket; Color: green; Note: Visible wear marks,joel36,0
702822,Accessories-Necklace,/images/lost/accessories_8feb6731.jpg,2024-12-19 12:34,97256_Wright_Field_(Near_University)-Reception,Category: Accessories; Item Name: Necklace; Brand: Soto-Bush; Note: Stored at reception,jamesangelica,0
702823,Electronics-Wireless Earbuds,/images/lost/electronics_5980c818.jpg,2024-12-08 15:07,76206_Andrew_Point_Apt._606_(Near_Shopping_Mall)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Brand: Hood LLC; Note: Found in locker room,annette04,0
702824,Apparel-Sports Jacket,/images/lost/apparel_771dd16b.jpg,2024-09-16 17:54,68136_Diane_Freeway_Suite_919_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Sports Jacket; Brand: Parker and Sons; Note: Visible wear marks,dennisgabriel,0
702825,Accessories-Ring,/images/lost/accessories_34dc9be4.jpg,2024-12-20 17:03,88967_Heather_Street_Apt._429_(Near_Metro_Station)-Poolside,"Category: Accessories; Item Name: Ring; Brand: Patton, Richardson and Craig; Note: Found in locker room",rachel56,0
702826,Daily Essentials-Wallet,/images/lost/daily essentials_88007f5e.jpg,2024-07-18 23:10,73785_Edward_Keys_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: purple; Brand: Wilson and Sons; Note: Found in locker room,evansdana,0
702827,Apparel-Sports Jacket,/images/lost/apparel_17a329b3.jpg,2024-12-26 00:46,179_Lang_Ranch_Apt._184_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Sports Jacket; Note: Good condition,dmaddox,1
702828,Electronics-Wireless Earbuds,/images/lost/electronics_2940abe4.jpg,2024-05-02 16:30,038_Carroll_Trail_Suite_646_(Near_Metro_Station)-Equipment_Area,"Category: Electronics; Item Name: Wireless Earbuds; Brand: Brooks, Farley and Walker; Color: yellow; Note: Good condition",kevinpage,0
702829,Apparel-Towel,/images/lost/apparel_68cee0b1.jpg,2024-08-25 05:46,56758_Griffin_Squares_(Near_Shopping_Mall)-Equipment_Area,Category: Apparel; Item Name: Towel; Color: maroon; Note: Good condition,angela70,0
702830,Apparel-Sports Jacket,/images/lost/apparel_6c90e063.jpg,2024-06-11 18:33,178_Wright_Roads_Apt._132_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Brand: Buchanan-Gibbs; Note: Found in locker room,hugheskathleen,1
702831,Daily Essentials-Keys,/images/lost/daily essentials_32bbe2fc.jpg,2025-02-05 16:08,900_Moore_Lane_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Contains: Credit Cards; Brand: Delgado-Bennett; Note: Found in locker room,choijessica,1
702832,Daily Essentials-Keys,/images/lost/daily essentials_8d8d59de.jpg,2024-06-28 21:48,518_Cindy_Parkway_Apt._657_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Keys; Contains: Credit Cards; Note: Visible wear marks,carrollshawn,0
702833,Accessories-Eyeglasses,/images/lost/accessories_def94d93.jpg,2024-06-15 04:54,9609_Elizabeth_Unions_Suite_515_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Eyeglasses; Note: Found in locker room,rebeccagaines,0
702834,Electronics-Wireless Earbuds,/images/lost/electronics_d58350ac.jpg,2025-01-29 19:07,856_Edwards_Valleys_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Wireless Earbuds; Model: zH-1761; Color: olive; Note: Good condition,scottmegan,0
702835,Daily Essentials-Wallet,/images/lost/daily essentials_8b73d756.jpg,2025-03-28 11:40,992_Taylor_Row_Suite_239_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Contains: ID; Note: Good condition,julia13,0
702836,Daily Essentials-Water Bottle,/images/lost/daily essentials_e55d2604.jpg,2024-11-22 04:25,545_David_Ports_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Color: silver; Contains: Cash; Note: Visible wear marks,andrew63,0
702837,Apparel-Sports Jacket,/images/lost/apparel_cced7a6a.jpg,2024-09-26 08:18,3513_Ewing_Crescent_Apt._278_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Note: Visible wear marks,sanfordjoy,0
702838,Apparel-Sneakers,/images/lost/apparel_c3cfad7a.jpg,2024-12-04 19:38,096_Warren_Neck_(Near_Metro_Station)-Reception,Category: Apparel; Item Name: Sneakers; Color: gray; Note: Visible wear marks,breannasimpson,0
702839,Accessories-Necklace,/images/lost/accessories_c784d76b.jpg,2024-10-05 23:12,340_Troy_Road_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Necklace; Brand: Gonzalez-Saunders; Note: Good condition,mlin,0
702840,Accessories-Fitness Tracker,/images/lost/accessories_6122ab57.jpg,2024-11-03 22:24,71708_Mark_Unions_Suite_532_(Near_Metro_Station)-Reception,"Category: Accessories; Item Name: Fitness Tracker; Brand: Floyd, Walker and Reyes; Color: white; Note: Stored at reception",mathewlyons,0
702841,Daily Essentials-Membership Card,/images/lost/daily essentials_4901f50f.jpg,2024-06-06 08:12,4677_Ryan_Terrace_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Membership Card; Color: purple; Brand: Drake, Peterson and Butler; Note: Found in locker room",jasonthomas,0
702842,Daily Essentials-Wallet,/images/lost/daily essentials_e23826d5.jpg,2024-06-05 21:40,721_Michael_Ports_Suite_078_(Near_Shopping_Mall)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: yellow; Note: Found in locker room,mriggs,0
702843,Daily Essentials-Water Bottle,/images/lost/daily essentials_c1ae1a7f.jpg,2025-03-10 02:16,87018_King_Ridge_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Water Bottle; Contains: ID; Brand: Lara-Poole; Note: Stored at reception,mary91,0
702844,Daily Essentials-Membership Card,/images/lost/daily essentials_5b7ef3d8.jpg,2025-02-15 18:32,83077_Cruz_Plaza_Suite_167_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Color: purple; Note: Found in locker room,qperry,0
702845,Apparel-Gym Gloves,/images/lost/apparel_db432b40.jpg,2024-11-13 15:51,09986_Kimberly_Ways_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Color: maroon; Brand: Henderson Group; Note: Visible wear marks,sdavis,1
702846,Daily Essentials-Membership Card,/images/lost/daily essentials_0cbe01a4.jpg,2025-03-09 07:09,732_Mcfarland_Harbor_Suite_740_(Near_Shopping_Mall)-Reception,"Category: Daily Essentials; Item Name: Membership Card; Contains: Photos; Brand: Cordova, Herman and Johnson; Note: Good condition",leah51,0
702847,Accessories-Ring,/images/lost/accessories_3e8d83de.jpg,2025-02-19 00:40,8818_Baker_Ranch_(Near_University)-Equipment_Area,Category: Accessories; Item Name: Ring; Color: silver; Note: Visible wear marks,savannah42,0
702848,Accessories-Eyeglasses,/images/lost/accessories_dcf682cc.jpg,2024-12-02 04:53,71708_Mark_Unions_Suite_532_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Eyeglasses; Color: blue; Note: Found in locker room,mflores,1
702849,Electronics-Tablet,/images/lost/electronics_6e2197b6.jpg,2024-05-27 23:18,4080_Brown_Trail_Suite_600_(Near_University)-Reception,"Category: Electronics; Item Name: Tablet; Model: tq-4432; Brand: Ruiz, Wells and Maxwell; Note: Visible wear marks",jasonholt,0
702850,Apparel-Sports Jacket,/images/lost/apparel_07531a8f.jpg,2025-01-04 23:16,031_Jennifer_Manors_(Near_University)-Poolside,Category: Apparel; Item Name: Sports Jacket; Note: Good condition,allison93,1
702851,Accessories-Fitness Tracker,/images/lost/accessories_bea532f5.jpg,2024-07-15 18:35,09986_Kimberly_Ways_(Near_Shopping_Mall)-Poolside,"Category: Accessories; Item Name: Fitness Tracker; Brand: Foster, Cochran and Orozco; Note: Stored at reception",wolfanthony,0
702852,Accessories-Eyeglasses,/images/lost/accessories_77d0c492.jpg,2025-03-21 09:12,40655_Osborne_Glen_(Near_University)-Reception,Category: Accessories; Item Name: Eyeglasses; Brand: Golden LLC; Color: white; Note: Found in locker room,dylanrobertson,0
702853,Apparel-Towel,/images/lost/apparel_84ba67c1.jpg,2025-01-13 01:39,642_Jeremiah_Summit_(Near_Shopping_Mall)-Poolside,Category: Apparel; Item Name: Towel; Color: black; Note: Stored at reception,rosejustin,1
702854,Accessories-Ring,/images/lost/accessories_8926af0d.jpg,2024-07-18 15:24,48372_Anderson_Forge_Apt._534_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Ring; Brand: Cox LLC; Note: Visible wear marks,maciascasey,0
702855,Electronics-Wireless Earbuds,/images/lost/electronics_bd5a8e2b.jpg,2024-10-27 12:14,5598_Stanley_Shores_Apt._673_(Near_University)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Brand: Frye-Thomas; Model: oE-2514; Note: Found in locker room,billy52,0
702856,Apparel-Sneakers,/images/lost/apparel_832b9454.jpg,2024-06-15 19:34,682_Dakota_Flat_Suite_960_(Near_University)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Color: white; Brand: Hampton-Gomez; Note: Good condition,justin79,0
702857,Apparel-Towel,/images/lost/apparel_8cefd645.jpg,2024-08-20 20:42,776_Kurt_Parkways_Suite_319_(Near_Shopping_Mall)-Locker_Room,Category: Apparel; Item Name: Towel; Brand: Wise Ltd; Color: lime; Note: Good condition,fvelasquez,0
702858,Apparel-Sports Jacket,/images/lost/apparel_34610029.jpg,2024-08-18 14:46,1480_Sean_Rapid_Apt._604_(Near_Metro_Station)-Poolside,Category: Apparel; Item Name: Sports Jacket; Brand: Jones PLC; Note: Good condition,crystal18,1
702859,Electronics-Wireless Earbuds,/images/lost/electronics_e98a9e12.jpg,2024-07-01 00:08,960_Thompson_Harbor_Apt._341_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Model: Jj-2796; Note: Stored at reception,frazieromar,1
702860,Daily Essentials-Keys,/images/lost/daily essentials_1129c7c7.jpg,2025-04-14 03:25,6033_Santos_Ford_Apt._700_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Keys; Brand: Campbell Inc; Color: aqua; Note: Visible wear marks,kevin79,1
702861,Daily Essentials-Keys,/images/lost/daily essentials_e0e9f464.jpg,2024-10-18 04:22,2527_Kevin_Track_(Near_University)-Equipment_Area,"Category: Daily Essentials; Item Name: Keys; Brand: Burns, Moore and Callahan; Note: Found in locker room",yburke,0
702862,Accessories-Eyeglasses,/images/lost/accessories_ced23e72.jpg,2025-01-12 05:42,5737_David_Course_Suite_625_(Near_University)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Note: Good condition,pamela99,0
702863,Accessories-Fitness Tracker,/images/lost/accessories_bd039552.jpg,2024-08-28 15:42,6472_Karen_Port_Suite_595_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Smith PLC; Note: Good condition,randolphstephanie,0
702864,Daily Essentials-Membership Card,/images/lost/daily essentials_55d64665.jpg,2024-12-11 00:17,9609_Elizabeth_Unions_Suite_515_(Near_University)-Reception,Category: Daily Essentials; Item Name: Membership Card; Color: maroon; Note: Visible wear marks,johnwalsh,0
702865,Electronics-Tablet,/images/lost/electronics_ed56bcab.jpg,2024-10-20 03:22,269_Jacqueline_Heights_Apt._764_(Near_University)-Poolside,Category: Electronics; Item Name: Tablet; Model: Jm-7149; Note: Stored at reception,jimmyyoung,1
702866,Apparel-Sneakers,/images/lost/apparel_ccf98007.jpg,2025-02-07 12:41,08461_Hannah_Mountains_(Near_Metro_Station)-Equipment_Area,Category: Apparel; Item Name: Sneakers; Brand: Pitts-Woods; Note: Visible wear marks,toni70,0
702867,Accessories-Necklace,/images/lost/accessories_4c6b260a.jpg,2024-11-03 16:44,9864_Cordova_Path_(Near_Metro_Station)-Equipment_Area,Category: Accessories; Item Name: Necklace; Color: olive; Brand: Roberts Group; Note: Stored at reception,ethan38,0
702868,Daily Essentials-Wallet,/images/lost/daily essentials_48920c1b.jpg,2025-01-25 00:48,294_Bass_Fort_Apt._371_(Near_Metro_Station)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: teal; Brand: Cooley-Nicholson; Note: Visible wear marks,molinajohn,1
702869,Daily Essentials-Keys,/images/lost/daily essentials_90a2fe55.jpg,2025-04-14 14:37,97358_Nathan_Mission_(Near_Metro_Station)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Contains: Photos; Note: Visible wear marks,stacey13,0
702870,Electronics-Wireless Earbuds,/images/lost/electronics_4d7f2ab2.jpg,2024-09-15 19:44,304_Megan_Crescent_Apt._691_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Wireless Earbuds; Color: green; Model: It-0429; Note: Stored at reception,bennettdanielle,0
702871,Daily Essentials-Membership Card,/images/lost/daily essentials_7f0561c9.jpg,2024-05-10 12:09,2475_Sarah_Lock_Apt._398_(Near_Metro_Station)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Contains: Cash; Note: Stored at reception,stacey49,0
702872,Apparel-Gym Gloves,/images/lost/apparel_a6ca720e.jpg,2024-05-22 23:43,9879_Robert_Mews_Apt._113_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Note: Good condition,lovesharon,0
702873,Accessories-Eyeglasses,/images/lost/accessories_8b34b750.jpg,2024-07-09 21:13,12256_Eric_Village_(Near_Metro_Station)-Poolside,"Category: Accessories; Item Name: Eyeglasses; Brand: Estrada, Hunt and Gardner; Note: Found in locker room",kendrasalinas,1
702874,Accessories-Necklace,/images/lost/accessories_d9c0ce57.jpg,2025-04-12 12:03,56758_Griffin_Squares_(Near_Shopping_Mall)-Equipment_Area,Category: Accessories; Item Name: Necklace; Brand: Cooper-Shaffer; Color: navy; Note: Good condition,lisahamilton,0
702875,Electronics-Smartphone,/images/lost/electronics_640c6b6c.jpg,2024-10-18 09:05,4470_Smith_Loop_Apt._135_(Near_Shopping_Mall)-Locker_Room,Category: Electronics; Item Name: Smartphone; Color: navy; Note: Good condition,reeseashley,0
702876,Accessories-Fitness Tracker,/images/lost/accessories_847f5a55.jpg,2024-05-06 20:58,05958_Lindsey_Cliffs_Suite_447_(Near_Shopping_Mall)-Locker_Room,Category: Accessories; Item Name: Fitness Tracker; Brand: Johnson Inc; Note: Visible wear marks,tallen,0
702877,Daily Essentials-Membership Card,/images/lost/daily essentials_d56755bb.jpg,2025-01-03 22:53,9667_Danielle_Tunnel_Apt._889_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Membership Card; Brand: Medina Ltd; Color: purple; Note: Stored at reception,tammy81,0
702878,Apparel-Gym Gloves,/images/lost/apparel_27c8ff21.jpg,2024-09-20 09:50,9872_Nicole_Groves_Apt._858_(Near_Shopping_Mall)-Reception,Category: Apparel; Item Name: Gym Gloves; Brand: Sanders-Ashley; Color: purple; Note: Found in locker room,melaniewarren,0
702879,Apparel-Sneakers,/images/lost/apparel_06448cf3.jpg,2025-04-23 23:39,9713_Brian_Roads_Apt._104_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sneakers; Color: maroon; Note: Good condition,jared63,0
702880,Accessories-Eyeglasses,/images/lost/accessories_1d37f335.jpg,2024-05-27 11:58,32743_Chad_Squares_(Near_University)-Locker_Room,Category: Accessories; Item Name: Eyeglasses; Note: Found in locker room,hestertrevor,0
702881,Electronics-Tablet,/images/lost/electronics_09497402.jpg,2025-01-21 23:43,96524_Robbins_Street_(Near_Metro_Station)-Equipment_Area,Category: Electronics; Item Name: Tablet; Brand: Jackson-Sanders; Note: Good condition,jaclyn07,0
702882,Electronics-Smartphone,/images/lost/electronics_879930d9.jpg,2024-11-29 21:34,5648_Nguyen_Summit_Apt._437_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Smartphone; Brand: Young LLC; Model: HH-6830; Note: Visible wear marks,valeriemarsh,0
702883,Accessories-Fitness Tracker,/images/lost/accessories_ce675a00.jpg,2024-10-08 18:50,4946_Davis_Gardens_(Near_Shopping_Mall)-Reception,Category: Accessories; Item Name: Fitness Tracker; Color: navy; Note: Stored at reception,gloverkenneth,0
702884,Electronics-Smart Watch,/images/lost/electronics_47b1963c.jpg,2024-05-14 11:00,21159_Jerry_Ville_(Near_Metro_Station)-Locker_Room,Category: Electronics; Item Name: Smart Watch; Color: green; Note: Found in locker room,susan18,0
702885,Accessories-Ring,/images/lost/accessories_4872dd1e.jpg,2024-07-03 13:51,188_Gary_Bypass_Suite_673_(Near_University)-Locker_Room,Category: Accessories; Item Name: Ring; Color: fuchsia; Brand: Bender Ltd; Note: Good condition,gleon,0
702886,Electronics-Tablet,/images/lost/electronics_8691d4c4.jpg,2024-08-14 08:00,98896_Fry_Plaza_Apt._488_(Near_Metro_Station)-Poolside,Category: Electronics; Item Name: Tablet; Model: Vh-0595; Note: Visible wear marks,sosasara,0
702887,Apparel-Towel,/images/lost/apparel_78d13456.jpg,2024-10-29 02:30,5778_Amber_Dale_Suite_070_(Near_Shopping_Mall)-Poolside,Category: Apparel; Item Name: Towel; Color: lime; Note: Stored at reception,berrykimberly,0
702888,Accessories-Necklace,/images/lost/accessories_02d3e099.jpg,2024-11-18 12:47,456_Terrell_Field_(Near_Metro_Station)-Locker_Room,Category: Accessories; Item Name: Necklace; Brand: Craig-Rogers; Color: white; Note: Good condition,jessicawalsh,0
702889,Apparel-Sneakers,/images/lost/apparel_aa8acb4f.jpg,2025-03-08 09:50,178_Wright_Roads_Apt._132_(Near_University)-Poolside,Category: Apparel; Item Name: Sneakers; Note: Visible wear marks,charlotte05,0
702890,Apparel-Sneakers,/images/lost/apparel_a94a80c3.jpg,2024-05-21 07:17,74355_Anderson_Underpass_Suite_354_(Near_Metro_Station)-Equipment_Area,"Category: Apparel; Item Name: Sneakers; Color: silver; Brand: Miller, Collins and Moreno; Note: Found in locker room",spencejennifer,0
702891,Daily Essentials-Wallet,/images/lost/daily essentials_357bdd7b.jpg,2024-10-19 07:08,075_Khan_Loop_Suite_294_(Near_University)-Poolside,Category: Daily Essentials; Item Name: Wallet; Color: black; Note: Good condition,ocooper,1
702892,Electronics-Smartphone,/images/lost/electronics_7ae5f4c9.jpg,2024-08-30 03:56,84669_Jacobs_Green_(Near_University)-Equipment_Area,Category: Electronics; Item Name: Smartphone; Brand: Maxwell-Hill; Note: Good condition,weavercheryl,0
702893,Apparel-Sneakers,/images/lost/apparel_98914857.jpg,2025-02-28 16:20,7584_Brittany_Views_(Near_University)-Reception,Category: Apparel; Item Name: Sneakers; Note: Visible wear marks,alexgarcia,0
702894,Daily Essentials-Water Bottle,/images/lost/daily essentials_8ce979f0.jpg,2024-09-15 18:09,12427_Barnes_Square_Apt._018_(Near_Metro_Station)-Reception,Category: Daily Essentials; Item Name: Water Bottle; Color: yellow; Note: Stored at reception,simsgary,0
702895,Apparel-Towel,/images/lost/apparel_a8a50188.jpg,2025-01-29 23:10,960_Thompson_Harbor_Apt._341_(Near_Metro_Station)-Poolside,"Category: Apparel; Item Name: Towel; Brand: Rivera, Gallegos and Guzman; Note: Stored at reception",hughesanita,0
702896,Accessories-Eyeglasses,/images/lost/accessories_fc28defb.jpg,2025-02-19 06:12,751_Wilson_Springs_(Near_Metro_Station)-Reception,Category: Accessories; Item Name: Eyeglasses; Color: lime; Note: Visible wear marks,daniel21,0
702897,Daily Essentials-Membership Card,/images/lost/daily essentials_77b0e305.jpg,2024-11-29 10:38,3403_Karen_Branch_(Near_University)-Locker_Room,"Category: Daily Essentials; Item Name: Membership Card; Brand: Rodriguez, Johnson and Harper; Note: Stored at reception",kempkristen,0
702898,Apparel-Gym Gloves,/images/lost/apparel_147ac9ac.jpg,2024-07-06 16:54,3924_Melissa_Track_(Near_Metro_Station)-Locker_Room,Category: Apparel; Item Name: Gym Gloves; Color: aqua; Note: Good condition,sheilaguzman,0
702899,Accessories-Ring,/images/lost/accessories_eb251eec.jpg,2024-08-20 21:16,8351_Clark_Drive_Apt._856_(Near_University)-Locker_Room,Category: Accessories; Item Name: Ring; Color: fuchsia; Note: Stored at reception,morrisonmandy,0
702900,Daily Essentials-Keys,/images/lost/daily essentials_cd4a7bc0.jpg,2024-12-16 02:50,91730_Madison_Radial_Suite_134_(Near_University)-Locker_Room,Category: Daily Essentials; Item Name: Keys; Brand: Wilcox PLC; Note: Good condition,fletcherroberto,0
702901,Electronics-Wireless Earbuds,/images/lost/electronics_4715971a.jpg,2024-08-21 05:05,078_Cheryl_Extension_(Near_Metro_Station)-Reception,Category: Electronics; Item Name: Wireless Earbuds; Brand: Chandler Inc; Note: Stored at reception,mitchellrebecca,1
702902,Daily Essentials-Membership Card,/images/lost/daily essentials_07232e32.jpg,2025-03-17 13:37,6033_Santos_Ford_Apt._700_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Membership Card; Color: purple; Note: Found in locker room,vegagregory,0
702903,Apparel-Sports Jacket,/images/lost/apparel_9737d955.jpg,2024-08-08 16:32,5223_Cynthia_Circles_Suite_477_(Near_University)-Locker_Room,Category: Apparel; Item Name: Sports Jacket; Brand: Anthony-Lewis; Note: Found in locker room,michaelgonzales,0
702904,Daily Essentials-Wallet,/images/lost/daily essentials_2b792e17.jpg,2024-10-06 22:18,32743_Chad_Squares_(Near_University)-Reception,Category: Daily Essentials; Item Name: Wallet; Contains: Cash; Note: Found in locker room,julia54,0
702905,Apparel-Sports Jacket,/images/lost/apparel_8a6d6e3c.jpg,2024-12-31 15:18,64485_Jennifer_Walks_Apt._366_(Near_University)-Poolside,"Category: Apparel; Item Name: Sports Jacket; Brand: Evans, Miller and Yoder; Note: Good condition",matthewatkins,0
702906,Daily Essentials-Water Bottle,/images/lost/daily essentials_ef23593b.jpg,2024-06-06 13:07,53163_Marshall_Plains_Apt._816_(Near_University)-Equipment_Area,Category: Daily Essentials; Item Name: Water Bottle; Contains: Photos; Note: Good condition,jimenezdesiree,0
