purchase_id,member_id,type,ref_id,number,total_fee,purchase_time
505850,113614,course,300235,1,300.0,2023-07-28 05:30:02
505851,138856,product,400256,1,120.0,2023-06-06 05:56:39
505852,166164,course,300463,1,110.0,2023-11-16 00:50:55
505853,129129,product,400002,3,270.0,2025-02-18 22:28:01
505854,153403,course,300242,1,120.0,2023-10-05 01:00:40
505855,115098,product,400119,2,520.0,2023-07-28 02:40:08
505856,108743,product,400198,2,300.0,2024-11-01 23:36:38
505857,118131,product,400118,3,480.0,2024-07-06 13:48:59
505858,164225,course,300265,1,230.0,2025-01-23 19:47:37
505859,141389,course,300364,1,120.0,2023-09-14 08:30:56
505860,140219,product,400078,1,210.0,2025-03-06 23:02:15
505861,157153,product,400203,1,200.0,2025-03-12 02:39:24
505862,154890,product,400170,2,400.0,2023-12-13 07:48:38
505863,162847,product,400232,1,120.0,2024-08-22 05:01:12
505864,134257,course,300331,1,270.0,2025-05-20 13:54:15
505865,117728,product,400281,3,660.0,2024-06-17 23:18:29
505866,104269,product,400164,1,230.0,2024-11-23 17:44:15
505867,162479,product,400135,1,60.0,2025-03-29 06:13:23
505868,168578,product,400115,1,220.0,2023-05-14 02:42:01
505869,160533,product,400279,3,360.0,2024-06-16 00:10:25
505870,166419,product,400270,3,180.0,2024-05-24 07:52:44
505871,104917,course,300305,1,210.0,2024-02-02 11:18:30
505872,156794,course,300110,1,160.0,2025-05-03 06:24:51
505873,158871,course,300068,1,140.0,2025-01-31 06:26:13
505874,103241,course,300357,1,270.0,2025-02-27 16:36:00
505875,161936,product,400048,2,240.0,2023-05-05 21:56:20
505876,139600,course,300343,1,110.0,2023-12-17 18:31:02
505877,111774,course,300314,1,290.0,2025-03-10 12:05:12
505878,148455,product,400029,2,180.0,2024-07-22 03:43:53
505879,164624,product,400144,1,180.0,2025-03-18 16:02:36
505880,164643,course,300248,1,260.0,2024-08-16 07:59:44
505881,122971,product,400100,3,360.0,2023-08-18 15:56:14
505882,148791,course,300265,1,230.0,2023-11-15 17:59:24
505883,149942,course,300057,1,120.0,2025-05-24 12:27:46
505884,102442,course,300407,1,280.0,2024-08-03 22:40:48
505885,135477,product,400275,3,180.0,2024-02-22 05:34:31
505886,147275,course,300429,1,290.0,2024-06-28 01:29:36
505887,127389,course,300183,1,110.0,2025-02-19 11:59:41
505888,168116,product,400228,3,210.0,2023-09-26 13:37:11
505889,100761,course,300425,1,70.0,2024-09-25 02:11:44
505890,143443,course,300421,1,90.0,2023-07-14 04:32:02
505891,111736,product,400034,2,580.0,2023-07-01 07:41:53
505892,164136,course,300145,1,230.0,2023-08-06 14:24:44
505893,142221,course,300468,1,90.0,2024-02-28 04:41:55
505894,113369,course,300224,1,100.0,2024-02-23 12:35:11
505895,169398,product,400141,1,110.0,2024-01-26 03:29:42
505896,147527,product,400099,1,280.0,2024-03-30 01:01:37
505897,133809,product,400053,3,210.0,2023-12-12 13:22:32
505898,117735,course,300345,1,210.0,2023-09-26 00:25:52
505899,134913,product,400080,3,420.0,2024-10-27 21:36:55
505900,123729,product,400274,1,210.0,2024-11-01 05:19:33
505901,145167,product,400163,1,170.0,2024-06-16 09:39:14
505902,112951,product,400045,2,220.0,2024-08-29 13:15:58
505903,107886,course,300290,1,260.0,2025-07-04 19:31:50
505904,144670,product,400203,3,600.0,2024-05-29 11:12:51
505905,164190,product,400070,1,150.0,2025-03-02 23:22:31
505906,169291,course,300276,1,160.0,2023-05-31 15:36:13
505907,148261,product,400040,3,210.0,2023-09-29 11:44:01
505908,117189,course,300384,1,260.0,2023-09-12 03:38:25
505909,134208,course,300268,1,210.0,2023-08-19 04:41:51
505910,141161,product,400162,1,300.0,2025-01-05 16:50:53
505911,161667,course,300242,1,120.0,2025-05-13 04:45:59
505912,165091,product,400248,2,260.0,2023-12-27 15:54:13
505913,111717,course,300184,1,160.0,2023-06-06 10:45:15
505914,125307,product,400282,3,360.0,2023-06-24 06:08:38
505915,108850,product,400030,1,150.0,2023-05-26 18:10:01
505916,130460,product,400064,1,220.0,2023-05-05 05:58:53
505917,111901,course,300102,1,130.0,2024-08-22 15:02:02
505918,137873,product,400052,2,140.0,2024-03-08 01:19:19
505919,167707,product,400273,1,100.0,2023-08-14 19:12:11
505920,101083,product,400099,2,560.0,2024-02-20 21:33:55
505921,148198,product,400191,1,180.0,2024-12-24 08:52:07
505922,122911,product,400100,3,360.0,2025-03-25 08:02:04
505923,132986,course,300056,1,110.0,2024-08-23 22:31:39
505924,159033,product,400124,2,520.0,2023-07-22 13:51:13
505925,111025,product,400199,3,270.0,2024-02-27 20:02:43
505926,144161,product,400117,2,280.0,2025-01-09 05:14:47
505927,126857,product,400181,2,320.0,2024-05-07 16:10:46
505928,142688,product,400086,3,180.0,2023-08-10 22:43:10
505929,106152,product,400216,2,440.0,2024-11-25 05:51:08
505930,165598,product,400280,2,480.0,2024-03-23 11:32:58
505931,117885,course,300437,1,210.0,2025-02-05 15:06:24
505932,120881,product,400131,3,810.0,2024-07-01 00:54:46
505933,145819,product,400091,1,220.0,2024-08-15 19:23:47
505934,101973,product,400188,1,290.0,2024-12-23 05:53:00
505935,103496,product,400175,2,120.0,2023-09-03 09:09:19
505936,103964,course,300183,1,110.0,2023-06-05 21:46:38
505937,156314,course,300052,1,290.0,2025-03-18 18:01:21
505938,109738,product,400194,3,630.0,2024-12-07 10:40:14
505939,168442,course,300134,1,280.0,2023-10-14 09:36:33
505940,101020,course,300169,1,300.0,2023-11-23 09:03:38
505941,118579,product,400067,2,340.0,2024-12-01 05:50:17
505942,118011,product,400000,1,140.0,2023-06-03 17:27:40
505943,154690,product,400021,3,900.0,2024-05-26 22:14:32
505944,131184,product,400076,1,60.0,2024-03-29 00:55:29
505945,127546,course,300068,1,140.0,2025-03-22 08:16:57
505946,104532,product,400167,2,200.0,2024-06-23 10:21:17
505947,100327,course,300272,1,280.0,2025-06-20 14:24:12
505948,138416,product,400176,2,200.0,2023-08-11 09:30:34
505949,131153,product,400127,2,540.0,2023-05-17 01:31:08
505950,162959,course,300149,1,230.0,2025-02-17 23:51:11
505951,120068,course,300252,1,230.0,2025-04-08 03:24:24
505952,101908,course,300190,1,290.0,2025-02-18 11:28:10
505953,138859,product,400291,1,270.0,2023-07-01 17:11:04
505954,105492,product,400070,1,150.0,2023-06-14 22:24:58
505955,141983,course,300484,1,70.0,2024-03-24 21:55:18
505956,167635,product,400151,1,260.0,2023-12-08 08:41:55
505957,118327,product,400174,1,160.0,2023-09-07 01:34:01
505958,116896,product,400112,1,60.0,2024-09-10 07:36:58
505959,113202,product,400272,3,690.0,2024-11-05 18:41:15
505960,116064,product,400279,2,240.0,2024-11-21 08:24:57
505961,152779,course,300353,1,90.0,2023-12-08 19:18:39
505962,112352,product,400103,3,420.0,2023-04-25 16:37:00
505963,112698,course,300431,1,250.0,2024-07-22 21:50:13
505964,102424,course,300097,1,190.0,2023-11-06 13:41:44
505965,149057,course,300166,1,180.0,2024-03-04 12:40:22
505966,122503,course,300461,1,210.0,2023-11-24 18:29:23
505967,111530,product,400128,2,400.0,2024-03-08 19:39:25
505968,131208,course,300427,1,80.0,2023-09-16 20:39:43
505969,106360,course,300231,1,180.0,2025-05-31 20:06:17
505970,126626,product,400269,2,120.0,2023-05-31 04:39:04
505971,109864,product,400284,1,190.0,2023-08-05 14:41:05
505972,105583,course,300035,1,210.0,2024-03-12 15:28:18
505973,113053,course,300218,1,150.0,2025-04-17 15:32:19
505974,100240,product,400255,1,240.0,2023-06-24 22:44:54
505975,101676,product,400119,1,260.0,2023-10-01 07:39:03
505976,149132,product,400067,2,340.0,2024-12-04 04:38:12
505977,107317,product,400167,2,200.0,2024-09-02 16:16:26
505978,140243,course,300472,1,80.0,2023-06-20 16:05:05
505979,114280,product,400140,1,70.0,2024-08-19 20:34:18
505980,146999,product,400078,3,630.0,2023-08-08 03:52:00
505981,143417,product,400007,3,750.0,2025-04-14 20:23:45
505982,117621,product,400223,1,150.0,2024-08-04 01:18:16
505983,144116,product,400034,1,290.0,2024-11-29 06:18:33
505984,146918,course,300451,1,90.0,2024-12-24 20:58:31
505985,133936,course,300345,1,210.0,2024-07-10 14:39:41
505986,122190,product,400032,3,390.0,2024-10-10 05:07:55
505987,126361,course,300365,1,140.0,2023-07-30 12:13:03
505988,118142,product,400229,3,360.0,2025-01-18 09:35:43
505989,115880,course,300208,1,110.0,2023-12-13 04:08:14
505990,146140,product,400184,2,520.0,2023-07-07 10:09:13
505991,141646,course,300431,1,250.0,2023-06-15 23:15:46
505992,146182,course,300482,1,300.0,2024-06-08 09:24:21
505993,159172,course,300216,1,140.0,2024-12-18 21:44:53
505994,140955,product,400145,3,720.0,2024-09-25 12:47:17
505995,130771,product,400182,2,540.0,2024-06-19 13:43:45
505996,110020,product,400150,3,690.0,2023-09-12 00:00:38
505997,125735,product,400272,1,230.0,2024-11-15 16:42:36
505998,138558,product,400029,2,180.0,2023-08-24 20:51:39
505999,124133,course,300464,1,50.0,2024-04-01 13:40:35
506000,165575,course,300244,1,300.0,2023-06-12 14:55:11
506001,136062,product,400279,2,240.0,2023-08-25 21:49:42
506002,103211,product,400293,1,210.0,2025-04-19 13:38:21
506003,141889,product,400140,3,210.0,2024-09-25 05:05:47
506004,156693,product,400008,2,220.0,2025-03-21 06:19:21
506005,126485,product,400263,3,480.0,2024-01-06 06:47:12
506006,167543,course,300222,1,80.0,2024-03-09 03:51:45
506007,139887,course,300038,1,160.0,2024-07-16 00:11:38
506008,117712,product,400264,2,440.0,2025-04-12 05:46:03
506009,123333,course,300077,1,240.0,2024-08-06 04:24:08
506010,133560,course,300101,1,130.0,2023-07-30 07:38:40
506011,151340,course,300410,1,70.0,2024-12-16 15:34:36
506012,105208,course,300268,1,210.0,2025-06-21 16:57:40
506013,136485,course,300084,1,210.0,2024-08-23 21:53:23
506014,167954,product,400178,3,840.0,2023-08-05 15:09:01
506015,162343,product,400125,1,110.0,2023-09-01 11:27:30
506016,128997,course,300435,1,120.0,2024-07-11 22:16:08
506017,152062,course,300489,1,60.0,2025-01-21 16:16:37
506018,157238,product,400202,2,360.0,2025-02-11 20:34:07
506019,123164,product,400145,1,240.0,2023-04-26 07:25:07
506020,124441,product,400240,1,140.0,2024-07-14 18:14:25
506021,115943,product,400060,3,750.0,2023-05-07 03:16:49
506022,102352,course,300242,1,120.0,2024-09-24 15:41:45
506023,128680,course,300275,1,90.0,2025-02-15 10:35:32
506024,102695,course,300396,1,260.0,2024-08-13 21:24:38
506025,161516,course,300483,1,60.0,2025-01-08 05:14:42
506026,102291,product,400095,3,450.0,2023-06-15 16:24:04
506027,143778,course,300159,1,250.0,2024-01-06 17:13:16
506028,148467,product,400087,2,180.0,2023-07-26 19:09:51
506029,113257,course,300089,1,70.0,2024-04-29 14:16:25
506030,124956,course,300145,1,230.0,2023-10-04 07:17:06
506031,158781,course,300053,1,110.0,2025-05-30 19:11:09
506032,167418,product,400228,1,70.0,2023-12-17 12:43:41
506033,101914,product,400211,2,580.0,2023-11-11 16:08:43
506034,164351,course,300117,1,250.0,2024-07-01 09:45:51
506035,114794,product,400195,2,260.0,2024-07-05 08:23:56
506036,121698,product,400187,3,750.0,2025-02-23 16:42:02
506037,140375,course,300319,1,270.0,2023-07-02 09:37:48
506038,112384,product,400271,1,110.0,2024-12-29 01:30:02
506039,120082,course,300085,1,130.0,2025-06-21 18:51:02
506040,168862,course,300222,1,80.0,2025-06-16 06:49:28
506041,137494,product,400101,3,420.0,2023-07-11 12:35:14
506042,115820,product,400197,3,420.0,2024-01-24 08:45:38
506043,154763,product,400083,3,450.0,2023-11-20 05:32:08
506044,140601,course,300025,1,280.0,2025-01-18 06:23:42
506045,139367,product,400117,3,420.0,2024-10-21 17:57:02
506046,150062,course,300106,1,300.0,2024-05-28 14:39:57
506047,119534,course,300259,1,280.0,2023-09-04 17:29:30
506048,151509,product,400106,3,600.0,2023-08-16 00:32:25
506049,140228,course,300263,1,120.0,2024-08-05 20:19:30
506050,101280,course,300306,1,190.0,2023-06-05 21:22:11
506051,169349,product,400276,2,540.0,2024-03-18 16:45:32
506052,131621,course,300181,1,200.0,2024-11-16 16:10:47
506053,127753,product,400088,1,170.0,2023-05-08 23:25:25
506054,150415,course,300063,1,130.0,2023-10-06 04:11:14
506055,134493,course,300292,1,300.0,2023-07-23 18:07:08
506056,138121,product,400125,1,110.0,2025-03-26 06:20:12
506057,106977,course,300433,1,90.0,2024-10-26 12:05:54
506058,131894,product,400190,3,300.0,2024-01-02 06:51:37
506059,134639,course,300091,1,280.0,2024-07-06 16:39:37
506060,162982,course,300131,1,60.0,2025-01-27 07:15:02
506061,123909,course,300055,1,60.0,2023-08-26 04:19:38
506062,140795,course,300048,1,110.0,2024-07-05 03:56:29
506063,146725,course,300018,1,90.0,2024-01-19 21:07:53
506064,160944,course,300408,1,220.0,2024-02-23 05:08:53
506065,130052,product,400107,1,190.0,2024-12-27 01:55:59
506066,149724,course,300090,1,290.0,2024-12-07 04:51:07
506067,161673,course,300342,1,250.0,2024-12-20 23:58:24
506068,133569,product,400253,2,440.0,2023-08-03 03:26:22
506069,162638,course,300112,1,150.0,2024-05-27 05:56:21
506070,150656,product,400229,3,360.0,2023-08-26 04:27:38
506071,164990,product,400072,3,390.0,2023-07-24 08:33:32
506072,153467,product,400028,2,120.0,2025-04-01 19:46:22
506073,141025,product,400261,3,840.0,2023-08-11 05:14:13
506074,161631,product,400202,3,540.0,2024-07-08 00:07:59
506075,120929,course,300327,1,80.0,2024-10-14 15:00:40
506076,107285,product,400088,1,170.0,2023-09-04 15:57:57
506077,104079,course,300498,1,130.0,2024-12-19 09:38:21
506078,124492,product,400180,1,210.0,2024-07-21 17:34:42
506079,117670,product,400189,2,380.0,2024-06-23 04:27:54
506080,124993,course,300252,1,230.0,2024-06-17 08:55:39
506081,109282,product,400095,2,300.0,2024-05-27 08:07:24
506082,104645,course,300405,1,240.0,2023-11-30 02:43:29
506083,136906,product,400265,3,510.0,2025-03-05 22:06:17
506084,135701,product,400109,1,90.0,2024-04-18 21:54:39
506085,103410,product,400016,3,450.0,2023-09-06 16:13:49
506086,105236,course,300135,1,280.0,2023-06-01 10:35:48
506087,168501,product,400079,3,420.0,2023-05-01 04:16:40
506088,168862,product,400229,3,360.0,2024-01-13 19:33:52
506089,109127,course,300399,1,70.0,2023-09-17 20:57:04
506090,152378,product,400126,2,260.0,2023-10-01 12:52:26
506091,125179,course,300051,1,180.0,2023-10-02 20:51:54
506092,106472,product,400263,3,480.0,2024-09-06 09:41:04
506093,120496,product,400149,1,240.0,2025-01-12 19:29:50
506094,120533,product,400176,2,200.0,2024-12-20 23:37:25
506095,109136,product,400234,3,330.0,2023-12-10 07:14:22
506096,162131,product,400152,3,780.0,2023-07-06 13:42:45
506097,157896,course,300068,1,140.0,2024-12-14 22:20:07
506098,123233,product,400207,2,520.0,2024-08-31 15:25:12
506099,138604,course,300177,1,90.0,2025-05-19 05:11:32
506100,164582,product,400213,3,270.0,2024-07-17 07:30:07
506101,158404,product,400208,2,320.0,2024-03-08 00:10:35
506102,116302,product,400126,1,130.0,2024-07-25 08:47:46
506103,157300,course,300158,1,220.0,2025-01-06 12:21:02
506104,153493,product,400199,1,90.0,2024-05-26 09:27:50
506105,136797,product,400134,1,160.0,2024-11-16 17:11:20
506106,123216,course,300347,1,250.0,2025-06-18 18:05:06
506107,145720,course,300449,1,130.0,2023-08-23 01:39:19
506108,139073,product,400060,3,750.0,2023-05-11 10:17:00
506109,112176,product,400052,3,210.0,2023-10-18 03:57:23
506110,145023,product,400224,3,630.0,2023-12-22 15:30:55
506111,109812,product,400213,3,270.0,2025-03-25 03:17:10
506112,165101,product,400134,1,160.0,2023-08-29 06:46:06
506113,158694,product,400005,2,340.0,2025-04-06 10:41:15
506114,140839,course,300398,1,110.0,2024-02-08 11:07:57
506115,163690,product,400241,1,100.0,2024-01-19 00:51:40
506116,159077,product,400245,3,810.0,2023-12-06 13:54:32
506117,158638,course,300425,1,70.0,2023-09-27 09:20:13
506118,129431,product,400074,2,100.0,2025-02-26 22:27:03
506119,166609,product,400251,2,460.0,2024-02-10 01:31:08
506120,155711,product,400141,1,110.0,2023-12-30 04:39:03
506121,156859,course,300410,1,70.0,2023-07-21 17:51:36
506122,111953,product,400037,3,870.0,2024-10-05 12:12:13
506123,164929,course,300418,1,210.0,2023-06-15 12:42:31
506124,139703,course,300064,1,50.0,2025-01-18 04:34:33
506125,129818,course,300249,1,220.0,2024-02-22 10:28:50
506126,165057,course,300406,1,270.0,2024-02-25 18:03:11
506127,135134,product,400135,2,120.0,2024-11-04 13:23:35
506128,121874,product,400277,2,200.0,2024-12-11 00:33:59
506129,105832,course,300467,1,170.0,2024-05-26 02:33:35
506130,100282,course,300368,1,100.0,2024-01-24 16:16:39
506131,101980,product,400289,1,160.0,2023-08-04 18:06:07
506132,152383,course,300283,1,180.0,2024-06-06 08:32:45
506133,151164,product,400146,2,120.0,2023-06-29 20:45:24
506134,121718,course,300150,1,260.0,2025-04-18 09:29:23
506135,137929,product,400083,2,300.0,2023-08-11 09:48:47
506136,117934,course,300007,1,240.0,2024-05-29 20:50:39
506137,130990,course,300097,1,190.0,2023-05-24 23:30:00
506138,162790,course,300270,1,230.0,2023-11-08 23:16:21
506139,112302,product,400083,3,450.0,2024-06-10 06:15:38
506140,114403,product,400283,2,380.0,2023-10-11 01:45:58
506141,145843,course,300463,1,110.0,2023-08-29 23:52:37
506142,135558,product,400190,2,200.0,2024-12-12 17:58:48
506143,109101,course,300148,1,160.0,2024-06-17 09:24:55
506144,148105,course,300437,1,210.0,2023-12-15 09:33:27
506145,111220,product,400116,2,280.0,2024-01-12 00:05:13
506146,123041,product,400182,1,270.0,2023-07-22 14:35:30
506147,149482,product,400077,3,630.0,2024-06-19 06:59:23
506148,156919,product,400210,3,390.0,2023-06-16 20:24:34
506149,150452,course,300275,1,90.0,2023-09-28 18:16:55
506150,149257,product,400142,3,420.0,2024-08-02 10:15:58
506151,141653,course,300473,1,70.0,2024-06-12 17:45:15
506152,128397,product,400253,1,220.0,2024-04-11 14:09:47
506153,147203,course,300121,1,80.0,2023-11-29 23:22:19
506154,152387,product,400059,1,250.0,2023-07-28 20:39:34
506155,131420,product,400097,3,240.0,2023-09-17 06:20:10
506156,159992,product,400087,1,90.0,2023-09-04 16:39:40
506157,109879,course,300110,1,160.0,2025-03-21 10:58:42
506158,144484,product,400213,1,90.0,2023-12-28 20:14:03
506159,127866,course,300384,1,260.0,2025-02-04 08:17:33
506160,143177,course,300237,1,130.0,2024-11-15 19:02:08
506161,111040,course,300382,1,170.0,2024-03-14 13:42:15
506162,157996,course,300219,1,160.0,2023-11-02 20:31:27
506163,138318,course,300468,1,90.0,2023-06-29 03:04:15
506164,117560,product,400267,1,220.0,2024-03-18 19:22:21
506165,102904,product,400281,2,440.0,2023-07-17 22:51:00
506166,104231,product,400214,1,90.0,2024-11-11 19:18:59
506167,122239,course,300198,1,230.0,2023-07-16 19:35:00
506168,108370,product,400093,3,630.0,2023-05-19 01:54:57
506169,113647,product,400114,2,260.0,2024-05-01 08:44:24
506170,143060,product,400244,3,180.0,2024-05-07 01:21:46
506171,157655,product,400047,1,290.0,2023-06-01 03:18:44
506172,122666,product,400044,1,260.0,2024-09-02 00:28:12
506173,158177,product,400174,1,160.0,2025-03-20 10:24:08
506174,105905,product,400205,3,570.0,2025-01-27 23:04:36
506175,143741,course,300478,1,160.0,2025-06-09 07:33:55
506176,158778,product,400261,3,840.0,2024-09-15 01:37:58
506177,145218,course,300192,1,250.0,2024-04-14 02:57:19
506178,154698,product,400248,3,390.0,2024-02-27 09:58:37
506179,153821,product,400249,3,300.0,2024-03-19 13:22:57
506180,151448,product,400025,3,360.0,2024-01-10 05:38:37
506181,120719,product,400093,3,630.0,2023-11-26 23:09:57
506182,113632,course,300314,1,290.0,2023-11-04 07:25:18
506183,159703,product,400044,1,260.0,2024-04-09 12:10:32
506184,144772,product,400213,1,90.0,2024-08-24 16:19:44
506185,144273,product,400074,1,50.0,2023-11-14 20:14:06
506186,167833,course,300065,1,230.0,2024-04-14 19:18:45
506187,144711,product,400078,1,210.0,2024-08-31 13:51:36
506188,168561,course,300474,1,120.0,2023-07-10 10:40:54
506189,100964,course,300054,1,110.0,2023-07-16 03:06:48
506190,151300,product,400123,1,120.0,2025-03-20 13:54:30
506191,143513,product,400172,3,570.0,2023-06-23 07:21:56
506192,151859,course,300446,1,80.0,2023-11-09 03:43:58
506193,160428,course,300397,1,140.0,2023-06-26 15:42:03
506194,156124,course,300143,1,200.0,2025-03-13 20:42:04
506195,100076,product,400120,1,150.0,2024-08-12 03:40:50
506196,127080,product,400213,3,270.0,2025-01-22 10:08:57
506197,168451,product,400266,3,180.0,2024-03-06 19:48:53
506198,164255,product,400110,2,180.0,2023-12-19 11:31:14
506199,119702,product,400296,1,120.0,2023-07-10 13:25:16
506200,164481,course,300160,1,170.0,2023-07-05 21:28:59
506201,153452,product,400103,1,140.0,2024-03-22 17:23:21
506202,106031,product,400115,1,220.0,2024-12-27 06:35:45
506203,141363,course,300418,1,210.0,2025-03-29 07:57:54
506204,127009,product,400227,1,240.0,2024-01-09 17:36:22
506205,112221,product,400055,3,420.0,2025-02-03 19:13:43
506206,131403,product,400215,2,200.0,2025-02-03 00:10:04
506207,150901,product,400251,1,230.0,2023-11-23 19:31:24
506208,146143,product,400238,2,520.0,2023-12-15 12:37:45
506209,119202,course,300129,1,280.0,2024-05-28 05:14:15
506210,166664,product,400048,3,360.0,2024-11-05 10:15:02
506211,150797,product,400077,2,420.0,2024-09-10 15:52:27
506212,157418,product,400146,3,180.0,2025-03-26 00:39:09
506213,121506,course,300346,1,70.0,2023-06-23 21:52:52
506214,130807,product,400155,1,190.0,2025-01-20 05:42:56
506215,123828,product,400054,1,90.0,2025-02-21 15:40:10
506216,143554,product,400098,3,330.0,2024-11-02 18:12:56
506217,151384,product,400120,2,300.0,2023-09-15 03:08:50
506218,147452,product,400055,3,420.0,2023-08-29 16:56:27
506219,135446,product,400151,1,260.0,2024-10-12 12:09:01
506220,102169,product,400298,1,50.0,2025-03-23 10:09:13
506221,132474,product,400160,2,400.0,2024-05-28 14:06:46
506222,114102,product,400177,3,180.0,2025-02-02 00:34:26
506223,120973,course,300235,1,300.0,2023-09-06 15:51:53
506224,125568,product,400092,2,460.0,2023-07-01 09:49:13
506225,120550,course,300424,1,50.0,2023-12-02 06:49:48
506226,105861,course,300453,1,100.0,2023-04-27 09:42:03
506227,100348,course,300058,1,130.0,2024-03-04 00:39:24
506228,118069,course,300033,1,270.0,2024-02-21 01:07:04
506229,103094,course,300248,1,260.0,2023-05-08 00:02:27
506230,124385,product,400054,1,90.0,2024-12-24 19:42:06
506231,127753,product,400047,1,290.0,2024-03-19 05:44:31
506232,164854,product,400202,3,540.0,2023-07-17 01:34:37
506233,126520,product,400006,3,300.0,2024-12-19 11:04:31
506234,150679,product,400041,1,60.0,2023-07-04 16:42:22
506235,161007,course,300041,1,270.0,2023-06-14 20:55:37
506236,128675,product,400051,2,540.0,2024-05-24 10:19:24
506237,143683,course,300216,1,140.0,2023-09-16 12:05:04
506238,126093,course,300133,1,300.0,2025-06-17 15:07:29
506239,160172,product,400136,2,440.0,2023-10-09 15:41:17
506240,147831,course,300046,1,60.0,2023-09-23 23:25:04
506241,149313,course,300012,1,160.0,2024-10-06 16:34:26
506242,162571,product,400271,2,220.0,2024-06-16 18:09:46
506243,134068,product,400144,3,540.0,2024-11-02 04:33:17
506244,161452,product,400005,2,340.0,2023-05-14 13:20:47
506245,168833,product,400049,2,260.0,2024-05-02 14:19:06
506246,123371,product,400117,2,280.0,2023-12-26 14:33:23
506247,139302,course,300208,1,110.0,2024-04-20 12:07:03
506248,129132,product,400264,2,440.0,2024-04-22 20:50:55
506249,123469,product,400223,3,450.0,2023-08-31 03:12:50
506250,151749,course,300414,1,290.0,2023-11-27 11:33:26
506251,153163,course,300242,1,120.0,2024-05-09 15:17:58
506252,165231,product,400084,1,300.0,2023-08-16 16:23:40
506253,169404,product,400148,1,220.0,2024-06-11 16:55:30
506254,153234,product,400160,2,400.0,2023-05-19 13:05:40
506255,144841,course,300254,1,150.0,2023-04-25 22:03:00
506256,112749,course,300245,1,250.0,2024-11-06 04:51:08
506257,117034,course,300331,1,270.0,2024-08-15 12:10:16
506258,114671,course,300386,1,90.0,2023-06-16 11:12:05
506259,104547,product,400036,3,750.0,2024-08-01 20:32:12
506260,100373,product,400176,2,200.0,2024-06-30 05:12:49
506261,158710,product,400246,3,690.0,2023-08-10 17:49:10
506262,143410,product,400053,3,210.0,2024-06-09 21:48:33
506263,168289,course,300405,1,240.0,2024-08-31 04:46:09
506264,103569,product,400216,3,660.0,2023-07-14 05:08:03
506265,151746,product,400109,2,180.0,2024-12-08 01:54:52
506266,128878,course,300058,1,130.0,2024-03-27 09:07:13
506267,146718,product,400272,1,230.0,2023-05-24 18:38:47
506268,114122,product,400295,1,100.0,2023-06-22 20:48:38
506269,122993,course,300050,1,270.0,2024-08-11 16:27:07
506270,140644,product,400287,1,90.0,2024-03-17 20:42:56
506271,133268,course,300076,1,80.0,2025-04-06 15:12:29
506272,138125,product,400150,3,690.0,2024-09-08 05:45:29
506273,159675,course,300343,1,110.0,2024-05-05 04:05:45
506274,133206,product,400101,1,140.0,2025-02-18 07:06:03
506275,136077,product,400170,2,400.0,2024-06-25 20:02:57
506276,134959,product,400133,2,260.0,2025-03-07 02:47:58
506277,162138,course,300319,1,270.0,2024-04-29 23:28:21
506278,121612,product,400089,1,200.0,2023-05-30 03:43:53
506279,130540,product,400269,3,180.0,2023-07-20 05:10:23
506280,147953,course,300176,1,80.0,2025-03-06 16:49:25
506281,127688,product,400028,1,60.0,2023-06-16 05:32:03
506282,110383,course,300071,1,90.0,2024-06-09 10:02:34
506283,129914,course,300264,1,60.0,2023-11-29 19:07:34
506284,161922,course,300214,1,170.0,2023-07-04 01:37:17
506285,119909,course,300121,1,80.0,2023-06-12 17:35:30
506286,112687,course,300206,1,180.0,2024-02-22 02:55:33
506287,156669,product,400176,2,200.0,2023-11-20 12:58:09
506288,112536,course,300336,1,160.0,2025-03-05 07:22:10
506289,118296,product,400254,2,260.0,2023-06-17 14:27:35
506290,117887,course,300278,1,180.0,2023-06-10 06:05:46
506291,163437,course,300272,1,280.0,2023-10-12 13:27:01
506292,126318,product,400238,3,780.0,2024-08-28 07:07:34
506293,157223,course,300286,1,140.0,2024-11-26 09:45:36
506294,154982,product,400119,2,520.0,2024-02-07 11:39:11
506295,105329,course,300259,1,280.0,2024-04-06 04:24:32
506296,113775,course,300431,1,250.0,2024-10-08 23:07:57
506297,125013,course,300102,1,130.0,2024-01-28 22:44:48
506298,154576,course,300288,1,250.0,2023-07-31 02:00:38
506299,129828,product,400298,1,50.0,2024-07-15 02:16:38
506300,133256,course,300277,1,270.0,2024-04-30 09:19:40
506301,101554,course,300360,1,220.0,2024-08-01 17:47:42
506302,130607,product,400262,3,870.0,2024-09-03 19:39:21
506303,122137,product,400295,1,100.0,2024-06-12 22:56:09
506304,157723,course,300375,1,60.0,2023-07-17 02:40:31
506305,125363,product,400098,2,220.0,2024-01-01 10:59:30
506306,137655,course,300052,1,290.0,2023-09-02 23:50:39
506307,123720,course,300015,1,260.0,2024-11-07 11:46:25
506308,157791,product,400293,1,210.0,2024-07-27 17:15:24
506309,152979,course,300438,1,160.0,2023-08-20 09:15:27
506310,124015,course,300167,1,260.0,2025-01-08 08:52:03
506311,116395,product,400072,2,260.0,2023-08-07 05:03:14
506312,123064,product,400218,3,720.0,2025-03-04 15:11:45
506313,148999,product,400028,1,60.0,2023-10-30 20:00:54
506314,108160,product,400094,2,300.0,2025-02-27 23:19:03
