course_instance_id,course_name,template_id,course_id,start_datetime,end_datetime,status
C300172_20250730,Morning Dance Hip-hop Class,100020,300172,2025-07-30 09:00:00,2025-07-30 11:00:00,absent
C300238_20250730,Evening Dance Zumba Program,100110,300238,2025-07-30 09:00:00,2025-07-30 11:00:00,absent
C300362_20250730,Weekend Cycling Indoor Class,100213,300362,2025-07-30 09:00:00,2025-07-30 11:00:00,present
C300359_20250730,Afternoon Martial Arts MMA Session,100110,300359,2025-07-30 09:00:00,2025-07-30 11:00:00,absent
C300075_20250730,Evening Cycling HIIT Class,100110,300075,2025-07-30 09:00:00,2025-07-30 11:00:00,present
C300045_20250730,Evening Martial Arts Boxing Class,100153,300045,2025-07-30 09:00:00,2025-07-30 11:00:00,present
C300014_20250730,Afternoon Martial Arts Boxing Workshop,100188,300014,2025-07-30 09:00:00,2025-07-30 11:00:00,absent
C300112_20250730,Morning Martial Arts Boxing Class,100110,300112,2025-07-30 09:00:00,2025-07-30 11:00:00,absent
C300194_20250730,Evening Weightlifting Technique Session,100188,300194,2025-07-30 09:00:00,2025-07-30 11:00:00,present
C300202_20250730,Weekend Cycling Endurance Class,100001,300202,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300111_20250730,Afternoon Yoga Prenatal Class,100001,300111,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300253_20250730,Afternoon Cycling Endurance Workshop,100087,300253,2025-07-30 14:00:00,2025-07-30 16:00:00,present
C300488_20250730,Weekend Cycling HIIT Class,100032,300488,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300209_20250730,Morning Cycling HIIT Workshop,100239,300209,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300384_20250730,Weekend Yoga Prenatal Class,100032,300384,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300228_20250730,Weekend Pilates Reformer Class,100007,300228,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300106_20250730,Weekend Martial Arts Kickboxing Program,100007,300106,2025-07-30 14:00:00,2025-07-30 16:00:00,present
C300147_20250730,Weekend Weightlifting Power Session,100032,300147,2025-07-30 14:00:00,2025-07-30 16:00:00,absent
C300437_20250730,Afternoon Yoga Intermediate Class,100101,300437,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300010_20250730,Weekend Weightlifting Technique Program,100082,300010,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300049_20250730,Evening Dance Aerobic Program,100082,300049,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300358_20250730,Morning Dance Zumba Program,100211,300358,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300353_20250730,Weekend Yoga Intermediate Workshop,100018,300353,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300419_20250730,Evening Martial Arts MMA Class,100103,300419,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300040_20250730,Afternoon Pilates Clinical Session,100061,300040,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300051_20250730,Morning Yoga Advanced Class,100282,300051,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300382_20250730,Evening Pilates Clinical Class,100282,300382,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300093_20250730,Afternoon Weightlifting Olympic Class,100122,300093,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300110_20250730,Weekend Yoga Beginner Workshop,100122,300110,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300420_20250730,Weekend Pilates Mat Class,100082,300420,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300139_20250730,Weekend Pilates Clinical Program,100061,300139,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300440_20250730,Weekend Weightlifting Technique Program,100101,300440,2025-07-30 18:00:00,2025-07-30 20:00:00,present
C300462_20250730,Morning Pilates Clinical Class,100122,300462,2025-07-30 18:00:00,2025-07-30 20:00:00,absent
C300434_20250730,Morning Pilates Group Program,100146,300434,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300483_20250730,Evening Martial Arts MMA Workshop,100276,300483,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300007_20250730,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300360_20250730,Weekend Weightlifting Olympic Session,100140,300360,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300317_20250730,Afternoon Yoga Advanced Program,100113,300317,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300105_20250730,Weekend Yoga Intermediate Session,100011,300105,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300490_20250730,Afternoon Cycling Indoor Session,100155,300490,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300345_20250730,Afternoon Pilates Reformer Workshop,100155,300345,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300260_20250730,Afternoon Pilates Reformer Session,100027,300260,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300179_20250730,Evening Pilates Mat Session,100049,300179,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300446_20250730,Morning Pilates Group Program,100286,300446,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300237_20250730,Weekend Pilates Mat Workshop,100203,300237,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300199_20250730,Afternoon Yoga Beginner Program,100155,300199,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300475_20250730,Evening Pilates Reformer Class,100171,300475,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300461_20250730,Weekend Yoga Hot Workshop,100011,300461,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300441_20250730,Evening Weightlifting Olympic Program,100108,300441,2025-07-30 19:00:00,2025-07-30 21:00:00,absent
C300159_20250730,Evening Dance Hip-hop Session,100140,300159,2025-07-30 19:00:00,2025-07-30 21:00:00,present
C300097_20250731,Weekend Yoga Hot Class,100078,300097,2025-07-31 09:00:00,2025-07-31 11:00:00,present
C300352_20250731,Afternoon Weightlifting Strength Program,100143,300352,2025-07-31 09:00:00,2025-07-31 11:00:00,present
C300081_20250731,Weekend Cycling HIIT Session,100222,300081,2025-07-31 09:00:00,2025-07-31 11:00:00,present
C300140_20250731,Morning Dance Aerobic Program,100143,300140,2025-07-31 09:00:00,2025-07-31 11:00:00,absent
C300347_20250731,Afternoon Yoga Prenatal Workshop,100207,300347,2025-07-31 14:00:00,2025-07-31 16:00:00,absent
C300354_20250731,Evening Pilates Mat Program,100147,300354,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300487_20250731,Weekend Dance Zumba Class,100147,300487,2025-07-31 14:00:00,2025-07-31 16:00:00,absent
C300108_20250731,Evening Martial Arts MMA Program,100207,300108,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300220_20250731,Morning Weightlifting Olympic Workshop,100132,300220,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300401_20250731,Weekend Dance Hip-hop Session,100193,300401,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300082_20250731,Weekend Martial Arts Kickboxing Workshop,100178,300082,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300327_20250731,Weekend Martial Arts MMA Workshop,100147,300327,2025-07-31 14:00:00,2025-07-31 16:00:00,absent
C300085_20250731,Afternoon Pilates Clinical Workshop,100147,300085,2025-07-31 14:00:00,2025-07-31 16:00:00,absent
C300344_20250731,Morning Weightlifting Power Workshop,100178,300344,2025-07-31 14:00:00,2025-07-31 16:00:00,present
C300209_20250731,Morning Cycling HIIT Workshop,100239,300209,2025-07-31 14:00:00,2025-07-31 16:00:00,absent
C300249_20250731,Evening Martial Arts Kickboxing Program,100162,300249,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300381_20250731,Evening Dance Aerobic Session,100038,300381,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300146_20250731,Weekend Pilates Reformer Program,100025,300146,2025-07-31 18:00:00,2025-07-31 20:00:00,present
C300236_20250731,Afternoon Pilates Mat Program,100089,300236,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300144_20250731,Morning Cycling HIIT Session,100191,300144,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300370_20250731,Morning Dance Zumba Workshop,100162,300370,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300277_20250731,Evening Dance Hip-hop Session,100079,300277,2025-07-31 18:00:00,2025-07-31 20:00:00,absent
C300076_20250731,Weekend Weightlifting Power Program,100058,300076,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300446_20250731,Morning Pilates Group Program,100286,300446,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300179_20250731,Evening Pilates Mat Session,100049,300179,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300389_20250731,Afternoon Pilates Group Session,100251,300389,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300286_20250731,Morning Dance Hip-hop Program,100166,300286,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300299_20250731,Weekend Pilates Reformer Program,100166,300299,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300182_20250731,Morning Pilates Group Workshop,100166,300182,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300181_20250731,Morning Martial Arts Boxing Class,100196,300181,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300268_20250731,Afternoon Martial Arts Boxing Class,100049,300268,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300447_20250731,Afternoon Cycling HIIT Workshop,100123,300447,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300349_20250731,Afternoon Cycling Endurance Class,100237,300349,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300037_20250731,Evening Dance Zumba Session,100166,300037,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300007_20250731,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300312_20250731,Weekend Dance Hip-hop Program,100043,300312,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300008_20250731,Weekend Yoga Advanced Program,100225,300008,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300119_20250731,Weekend Weightlifting Technique Program,100223,300119,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300012_20250731,Afternoon Martial Arts MMA Program,100225,300012,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300301_20250731,Weekend Pilates Reformer Workshop,100223,300301,2025-07-31 19:00:00,2025-07-31 21:00:00,present
C300244_20250731,Evening Martial Arts MMA Program,100121,300244,2025-07-31 19:00:00,2025-07-31 21:00:00,absent
C300361_20250801,Weekend Martial Arts MMA Program,100265,300361,2025-08-01 09:00:00,2025-08-01 11:00:00,absent
C300097_20250801,Weekend Yoga Hot Class,100078,300097,2025-08-01 09:00:00,2025-08-01 11:00:00,present
C300250_20250801,Morning Cycling HIIT Session,100005,300250,2025-08-01 09:00:00,2025-08-01 11:00:00,absent
C300255_20250801,Evening Yoga Advanced Session,100051,300255,2025-08-01 09:00:00,2025-08-01 11:00:00,present
C300016_20250801,Evening Cycling HIIT Workshop,100297,300016,2025-08-01 09:00:00,2025-08-01 11:00:00,absent
C300439_20250801,Evening Dance Zumba Class,100231,300439,2025-08-01 14:00:00,2025-08-01 16:00:00,absent
C300228_20250801,Weekend Pilates Reformer Class,100007,300228,2025-08-01 14:00:00,2025-08-01 16:00:00,present
C300124_20250801,Morning Weightlifting Technique Session,100064,300124,2025-08-01 14:00:00,2025-08-01 16:00:00,absent
C300106_20250801,Weekend Martial Arts Kickboxing Program,100007,300106,2025-08-01 14:00:00,2025-08-01 16:00:00,present
C300258_20250801,Afternoon Martial Arts Kickboxing Session,100064,300258,2025-08-01 14:00:00,2025-08-01 16:00:00,absent
C300171_20250801,Morning Yoga Advanced Workshop,100064,300171,2025-08-01 14:00:00,2025-08-01 16:00:00,absent
C300351_20250801,Morning Martial Arts MMA Class,100231,300351,2025-08-01 14:00:00,2025-08-01 16:00:00,present
C300278_20250801,Evening Weightlifting Strength Workshop,100065,300278,2025-08-01 14:00:00,2025-08-01 16:00:00,absent
C300079_20250801,Morning Martial Arts Boxing Class,100154,300079,2025-08-01 14:00:00,2025-08-01 16:00:00,present
C300266_20250801,Afternoon Dance Aerobic Class,100261,300266,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300499_20250801,Evening Weightlifting Power Workshop,100172,300499,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300163_20250801,Afternoon Martial Arts Kickboxing Workshop,100030,300163,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300040_20250801,Afternoon Pilates Clinical Session,100061,300040,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300175_20250801,Weekend Pilates Group Program,100200,300175,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300472_20250801,Morning Cycling Endurance Session,100261,300472,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300271_20250801,Morning Cycling HIIT Class,100271,300271,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300332_20250801,Evening Dance Hip-hop Session,100271,300332,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300123_20250801,Morning Dance Zumba Class,100172,300123,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300139_20250801,Weekend Pilates Clinical Program,100061,300139,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300219_20250801,Morning Cycling HIIT Session,100125,300219,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300134_20250801,Weekend Dance Zumba Class,100172,300134,2025-08-01 18:00:00,2025-08-01 20:00:00,absent
C300203_20250801,Weekend Yoga Advanced Workshop,100125,300203,2025-08-01 18:00:00,2025-08-01 20:00:00,present
C300464_20250801,Afternoon Yoga Prenatal Workshop,100056,300464,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300442_20250801,Weekend Yoga Advanced Session,100099,300442,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300169_20250801,Afternoon Dance Hip-hop Session,100245,300169,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300494_20250801,Evening Dance Hip-hop Session,100109,300494,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300293_20250801,Morning Weightlifting Power Session,100120,300293,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300056_20250801,Morning Cycling HIIT Workshop,100206,300056,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300478_20250801,Afternoon Yoga Advanced Class,100206,300478,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300470_20250801,Morning Yoga Advanced Workshop,100056,300470,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300441_20250801,Evening Weightlifting Olympic Program,100108,300441,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300475_20250801,Evening Pilates Reformer Class,100171,300475,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300473_20250801,Morning Pilates Clinical Workshop,100013,300473,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300369_20250801,Afternoon Cycling Indoor Session,100056,300369,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300102_20250801,Morning Weightlifting Strength Program,100278,300102,2025-08-01 19:00:00,2025-08-01 21:00:00,present
C300101_20250801,Evening Pilates Mat Program,100013,300101,2025-08-01 19:00:00,2025-08-01 21:00:00,absent
C300255_20250802,Evening Yoga Advanced Session,100051,300255,2025-08-02 09:00:00,2025-08-02 11:00:00,absent
C300104_20250802,Evening Weightlifting Technique Class,100157,300104,2025-08-02 09:00:00,2025-08-02 11:00:00,absent
C300092_20250802,Evening Cycling Indoor Class,100150,300092,2025-08-02 09:00:00,2025-08-02 11:00:00,absent
C300252_20250802,Weekend Weightlifting Olympic Workshop,100157,300252,2025-08-02 09:00:00,2025-08-02 11:00:00,absent
C300116_20250802,Weekend Pilates Mat Session,100298,300116,2025-08-02 09:00:00,2025-08-02 11:00:00,present
C300173_20250802,Weekend Martial Arts MMA Class,100045,300173,2025-08-02 09:00:00,2025-08-02 11:00:00,present
C300165_20250802,Weekend Dance Aerobic Class,100262,300165,2025-08-02 09:00:00,2025-08-02 11:00:00,absent
C300368_20250802,Afternoon Cycling Indoor Program,100077,300368,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300428_20250802,Afternoon Yoga Hot Workshop,100144,300428,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300233_20250802,Evening Cycling Endurance Session,100254,300233,2025-08-02 14:00:00,2025-08-02 16:00:00,present
C300432_20250802,Evening Martial Arts MMA Workshop,100076,300432,2025-08-02 14:00:00,2025-08-02 16:00:00,present
C300005_20250802,Evening Cycling Endurance Class,100168,300005,2025-08-02 14:00:00,2025-08-02 16:00:00,present
C300278_20250802,Evening Weightlifting Strength Workshop,100065,300278,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300036_20250802,Morning Weightlifting Technique Workshop,100102,300036,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300130_20250802,Afternoon Cycling HIIT Program,100093,300130,2025-08-02 14:00:00,2025-08-02 16:00:00,present
C300209_20250802,Morning Cycling HIIT Workshop,100239,300209,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300218_20250802,Afternoon Weightlifting Olympic Workshop,100105,300218,2025-08-02 14:00:00,2025-08-02 16:00:00,absent
C300436_20250802,Morning Pilates Group Program,100134,300436,2025-08-02 18:00:00,2025-08-02 20:00:00,present
C300150_20250802,Morning Weightlifting Strength Workshop,100180,300150,2025-08-02 18:00:00,2025-08-02 20:00:00,present
C300096_20250802,Evening Yoga Prenatal Program,100269,300096,2025-08-02 18:00:00,2025-08-02 20:00:00,absent
C300146_20250802,Weekend Pilates Reformer Program,100025,300146,2025-08-02 18:00:00,2025-08-02 20:00:00,present
C300355_20250802,Afternoon Pilates Clinical Program,100236,300355,2025-08-02 19:00:00,2025-08-02 21:00:00,absent
C300260_20250802,Afternoon Pilates Reformer Session,100027,300260,2025-08-02 19:00:00,2025-08-02 21:00:00,present
C300237_20250802,Weekend Pilates Mat Workshop,100203,300237,2025-08-02 19:00:00,2025-08-02 21:00:00,absent
C300489_20250802,Afternoon Martial Arts MMA Class,100177,300489,2025-08-02 19:00:00,2025-08-02 21:00:00,absent
C300076_20250802,Weekend Weightlifting Power Program,100058,300076,2025-08-02 19:00:00,2025-08-02 21:00:00,present
C300255_20250803,Evening Yoga Advanced Session,100051,300255,2025-08-03 09:00:00,2025-08-03 11:00:00,absent
C300158_20250803,Evening Weightlifting Power Class,100152,300158,2025-08-03 09:00:00,2025-08-03 11:00:00,absent
C300463_20250803,Weekend Martial Arts MMA Program,100281,300463,2025-08-03 09:00:00,2025-08-03 11:00:00,absent
C300081_20250803,Weekend Cycling HIIT Session,100222,300081,2025-08-03 09:00:00,2025-08-03 11:00:00,present
C300068_20250803,Morning Martial Arts Kickboxing Class,100036,300068,2025-08-03 09:00:00,2025-08-03 11:00:00,present
C300205_20250803,Weekend Yoga Hot Workshop,100281,300205,2025-08-03 09:00:00,2025-08-03 11:00:00,absent
C300401_20250803,Weekend Dance Hip-hop Session,100193,300401,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300111_20250803,Afternoon Yoga Prenatal Class,100001,300111,2025-08-03 14:00:00,2025-08-03 16:00:00,present
C300122_20250803,Evening Weightlifting Technique Class,100016,300122,2025-08-03 14:00:00,2025-08-03 16:00:00,present
C300320_20250803,Afternoon Weightlifting Technique Program,100090,300320,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300079_20250803,Morning Martial Arts Boxing Class,100154,300079,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300202_20250803,Weekend Cycling Endurance Class,100001,300202,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300218_20250803,Afternoon Weightlifting Olympic Workshop,100105,300218,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300006_20250803,Weekend Pilates Clinical Program,100016,300006,2025-08-03 14:00:00,2025-08-03 16:00:00,present
C300233_20250803,Evening Cycling Endurance Session,100254,300233,2025-08-03 14:00:00,2025-08-03 16:00:00,absent
C300005_20250803,Evening Cycling Endurance Class,100168,300005,2025-08-03 14:00:00,2025-08-03 16:00:00,present
C300443_20250803,Weekend Cycling Indoor Session,100260,300443,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300440_20250803,Weekend Weightlifting Technique Program,100101,300440,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300236_20250803,Afternoon Pilates Mat Program,100089,300236,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300407_20250803,Afternoon Yoga Beginner Class,100084,300407,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300315_20250803,Afternoon Dance Hip-hop Program,100293,300315,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300282_20250803,Afternoon Martial Arts Boxing Program,100141,300282,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300437_20250803,Afternoon Yoga Intermediate Class,100101,300437,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300353_20250803,Weekend Yoga Intermediate Workshop,100018,300353,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300048_20250803,Afternoon Weightlifting Technique Session,100084,300048,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300021_20250803,Afternoon Weightlifting Technique Workshop,100293,300021,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300047_20250803,Evening Weightlifting Technique Workshop,100293,300047,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300411_20250803,Weekend Weightlifting Strength Session,100227,300411,2025-08-03 18:00:00,2025-08-03 20:00:00,present
C300197_20250803,Afternoon Pilates Group Class,100084,300197,2025-08-03 18:00:00,2025-08-03 20:00:00,absent
C300164_20250803,Weekend Yoga Intermediate Class,100014,300164,2025-08-03 19:00:00,2025-08-03 21:00:00,absent
C300475_20250803,Evening Pilates Reformer Class,100171,300475,2025-08-03 19:00:00,2025-08-03 21:00:00,present
C300389_20250803,Afternoon Pilates Group Session,100251,300389,2025-08-03 19:00:00,2025-08-03 21:00:00,absent
C300243_20250803,Evening Yoga Beginner Session,100181,300243,2025-08-03 19:00:00,2025-08-03 21:00:00,absent
C300102_20250803,Morning Weightlifting Strength Program,100278,300102,2025-08-03 19:00:00,2025-08-03 21:00:00,absent
C300346_20250803,Weekend Dance Zumba Workshop,100014,300346,2025-08-03 19:00:00,2025-08-03 21:00:00,absent
C300173_20250804,Weekend Martial Arts MMA Class,100045,300173,2025-08-04 09:00:00,2025-08-04 11:00:00,absent
C300140_20250804,Morning Dance Aerobic Program,100143,300140,2025-08-04 09:00:00,2025-08-04 11:00:00,present
C300341_20250804,Weekend Yoga Advanced Session,100097,300341,2025-08-04 09:00:00,2025-08-04 11:00:00,present
C300352_20250804,Afternoon Weightlifting Strength Program,100143,300352,2025-08-04 09:00:00,2025-08-04 11:00:00,present
C300062_20250804,Weekend Dance Zumba Class,100039,300062,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300296_20250804,Weekend Cycling Endurance Session,100234,300296,2025-08-04 14:00:00,2025-08-04 16:00:00,present
C300111_20250804,Afternoon Yoga Prenatal Class,100001,300111,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300202_20250804,Weekend Cycling Endurance Class,100001,300202,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300174_20250804,Afternoon Pilates Reformer Session,100259,300174,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300118_20250804,Weekend Dance Hip-hop Class,100264,300118,2025-08-04 14:00:00,2025-08-04 16:00:00,present
C300431_20250804,Afternoon Martial Arts Kickboxing Workshop,100259,300431,2025-08-04 14:00:00,2025-08-04 16:00:00,present
C300351_20250804,Morning Martial Arts MMA Class,100231,300351,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300216_20250804,Morning Cycling HIIT Class,100167,300216,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300018_20250804,Afternoon Weightlifting Technique Class,100264,300018,2025-08-04 14:00:00,2025-08-04 16:00:00,present
C300230_20250804,Weekend Pilates Reformer Workshop,100259,300230,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300448_20250804,Afternoon Martial Arts Kickboxing Class,100201,300448,2025-08-04 14:00:00,2025-08-04 16:00:00,absent
C300439_20250804,Evening Dance Zumba Class,100231,300439,2025-08-04 14:00:00,2025-08-04 16:00:00,present
C300193_20250804,Morning Martial Arts Boxing Class,100066,300193,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300087_20250804,Morning Dance Hip-hop Session,100219,300087,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300376_20250804,Weekend Dance Aerobic Class,100066,300376,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300305_20250804,Afternoon Dance Zumba Session,100060,300305,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300214_20250804,Evening Martial Arts Boxing Workshop,100202,300214,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300330_20250804,Afternoon Weightlifting Technique Class,100202,300330,2025-08-04 18:00:00,2025-08-04 20:00:00,absent
C300276_20250804,Evening Dance Zumba Workshop,100219,300276,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300498_20250804,Afternoon Weightlifting Olympic Session,100202,300498,2025-08-04 18:00:00,2025-08-04 20:00:00,absent
C300256_20250804,Evening Weightlifting Olympic Workshop,100202,300256,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300236_20250804,Afternoon Pilates Mat Program,100089,300236,2025-08-04 18:00:00,2025-08-04 20:00:00,absent
C300436_20250804,Morning Pilates Group Program,100134,300436,2025-08-04 18:00:00,2025-08-04 20:00:00,present
C300268_20250804,Afternoon Martial Arts Boxing Class,100049,300268,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300286_20250804,Morning Dance Hip-hop Program,100166,300286,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300400_20250804,Evening Dance Zumba Class,100080,300400,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300254_20250804,Morning Pilates Group Program,100080,300254,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300299_20250804,Weekend Pilates Reformer Program,100166,300299,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300007_20250804,Afternoon Martial Arts Kickboxing Workshop,100049,300007,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300179_20250804,Evening Pilates Mat Session,100049,300179,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300489_20250804,Afternoon Martial Arts MMA Class,100177,300489,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300493_20250804,Weekend Martial Arts Boxing Program,100080,300493,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300164_20250804,Weekend Yoga Intermediate Class,100014,300164,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300434_20250804,Morning Pilates Group Program,100146,300434,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300037_20250804,Evening Dance Zumba Session,100166,300037,2025-08-04 19:00:00,2025-08-04 21:00:00,present
C300039_20250804,Weekend Dance Aerobic Workshop,100177,300039,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300346_20250804,Weekend Dance Zumba Workshop,100014,300346,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300494_20250804,Evening Dance Hip-hop Session,100109,300494,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300024_20250804,Evening Dance Aerobic Session,100035,300024,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300182_20250804,Morning Pilates Group Workshop,100166,300182,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
C300240_20250804,Morning Weightlifting Olympic Workshop,100035,300240,2025-08-04 19:00:00,2025-08-04 21:00:00,absent
